sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,lap,rifle,gear,usernote = None
2107,1717509000,3848.22,0,17.9,66,192,57,542,180,130,15.4,10.7,14,10,24,0,370,63.1900803744793,14.6584855020046,2,0,3,
2107,1717509001,3853.46,0,18.1,66,193,58,544,170,120,12.7,7.6,13,9,22,0,370,63.1900549773127,14.6583973243833,2,0,3,
2107,1717509002,3859.16,0,17.9,66,193,56,544,160,140,12.1,11,13,9,22,0,370,63.1900224555284,14.6583101525903,2,0,3,
2107,1717509003,3864.5,0,17.9,66,192,56,545,160,130,12.1,8.5,13,9,22,0,369,63.1899916939437,14.6582287643105,2,0,3,
2107,1717509004,3869.72,0,17.9,60,192,41,546,180,120,13.3,8.1,12,8,20,0,369,63.1899673864245,14.6581399999559,2,0,3,
2107,1717509005,3875.05,0,17.9,60,191,41,546,170,120,12.5,8.1,11,7,18,0,369,63.1899424921721,14.6580494754016,2,0,3,
2107,1717509006,3880.25,0,17.4,60,191,0,547,170,0,11.7,0,11,7,18,0,369,63.1899206992239,14.6579581126571,2,0,3,
2107,1717509007,3884.84,0,17,62,191,51,548,140,110,8.6,6,13,9,22,0,369,63.1899075396359,14.6578717790544,2,0,3,
2107,1717509008,3889.82,0,16.9,70,192,48,548,180,110,14.8,6,15,10,25,0,369,63.1898949667811,14.6577764768153,2,0,3,
2107,1717509009,3895.1,0,15.9,70,192,60,550,200,140,15.6,10.4,16,11,27,0,369,63.1898949667811,14.6576734632254,2,0,3,
2107,1717509010,3899.81,0,15.3,70,192,59,550,190,150,13.3,10.2,16,12,28,0,369,63.1898949667811,14.6575805079192,2,0,3,
2107,1717509011,3903.96,0,15.3,64,192,61,552,210,150,19.9,14.1,15,10,25,0,369,63.1898984871805,14.6575018856674,2,0,3,
2107,1717509012,3907.88,0,15.3,54,191,43,552,170,140,10.8,9.6,13,8,21,0,369,63.1899217050523,14.6574475709349,2,0,3,
2107,1717509013,3912.12,0,15.5,39,192,39,553,170,140,12.2,9.6,10,5,15,0,369,63.1899569090456,14.6574288792908,2,0,3,
2107,1717509014,3916.47,0,15.5,39,191,0,554,130,110,7.9,6.2,6,4,10,0,369,63.1899956334382,14.6574288792908,2,0,3,
2107,1717509015,3920.71,0,15.5,39,191,0,554,130,110,7.9,6.2,2,7,9,0,369,63.1900316756219,14.6574288792908,2,0,3,
2107,1717509016,3924.91,0,15.1,43,191,41,554,0,120,0,7.2,2,15,17,0,369,63.1900643650442,14.6574704535306,2,0,3,
2107,1717509017,3929.04,0,14.8,81,191,0,555,0,230,0,17.5,8,25,33,0,369,63.1900944560766,14.6575188171119,2,0,3,
2107,1717509018,3933.44,0,15.1,81,191,27,556,0,570,0,60.6,18,29,47,0,370,63.1901254691184,14.6575732994825,2,0,3,
2107,1717509019,3938.26,0,16.8,81,190,30,556,480,240,35.2,16.2,22,22,44,0,370,63.1901576556265,14.6576375048608,2,0,3,
2107,1717509020,3943.09,0,17.8,77,190,0,557,380,240,29.1,16.2,16,10,26,0,370,63.1901883333921,14.6577056497335,2,0,3,
2107,1717509021,3947.71,0,16.9,23,189,0,557,380,0,29.1,0,6,2,8,0,370,63.1902200169861,14.6577646583319,2,0,3,
2107,1717509022,3951.65,0,15.9,3,189,0,557,0,0,0,0,1,0,1,0,370,63.1902511138469,14.6578010357916,2,0,3,
2107,1717509023,3954.82,0,13.9,2,190,0,557,0,0,0,0,0,0,0,0,370,63.1902787741274,14.6578010357916,2,0,3,
2107,1717509024,3957.13,0,8,2,189,0,557,0,0,0,0,1,0,1,0,370,63.190298974514,14.6578010357916,2,0,3,
2107,1717509025,3958.41,0,4.8,2,189,0,557,0,0,0,0,2,0,2,0,369,63.1903090327978,14.6577948331833,2,0,3,
2107,1717509026,3958.82,0,4.7,2,188,0,557,0,0,0,0,2,0,2,0,368,63.1903118826449,14.6577896364033,2,0,0,
2107,1717509027,3958.94,0,4.7,2,187,0,557,0,0,0,0,2,0,2,0,368,63.1903128884733,14.6577885467559,2,0,0,
2107,1717509028,3959.06,0,4.6,1,187,0,557,0,0,0,0,1,0,1,0,368,63.1903138104826,14.6577874571085,2,0,0,
2107,1717509029,3959.18,0,4.6,0,187,0,557,0,0,0,0,0,0,0,0,368,63.190314732492,14.6577864512801,2,0,0,
2107,1717509030,3959.3,0,4.5,0,186,0,557,0,0,0,0,0,0,0,0,368,63.1903157383204,14.6577853616327,2,0,0,
2107,1717509081,3993.33,0,15.7,57,153,66,567,180,160,16.2,12.5,12,10,22,0,365,63.1904650200158,14.6582229807973,3,0,2L,
2107,1717509082,3998.65,0,16.4,57,155,44,568,160,110,10.2,6.8,14,8,22,0,365,63.1904910039157,14.658311996609,3,0,2L,
2107,1717509083,4003.96,0,17.9,57,157,47,568,170,110,14,6.8,13,7,20,0,365,63.1905179098249,14.6583995036781,3,0,2L,
2107,1717509084,4009.19,0,18.7,56,159,44,570,110,110,6.9,6.3,12,6,18,0,365,63.1905443966389,14.6584855020046,3,0,2L,
2107,1717509085,4014.16,0,18,48,158,0,570,140,110,9.4,6.3,10,6,16,0,366,63.1905697099865,14.6585671417415,3,0,3,
2107,1717509086,4018.95,0,17.1,48,157,0,570,140,0,9.4,0,9,6,15,0,366,63.1905940175056,14.6586459316313,3,0,3,
2107,1717509087,4023.77,0,16.8,48,157,0,570,0,0,0,0,10,7,17,0,366,63.1906175706536,14.6587266493589,3,0,3,
2107,1717509088,4028.7,0,17.1,51,158,69,571,140,110,8.7,5.8,10,8,18,0,365,63.190642464906,14.6588081214577,3,0,3,
2107,1717509089,4033.9,0,18.6,51,160,67,572,110,140,6.6,9.9,10,7,17,0,365,63.1906701251864,14.6588916890323,3,0,3,
2107,1717509090,4039.44,0,19.1,51,162,0,573,160,110,11.5,6.1,10,6,16,0,365,63.1907004676759,14.6589792799205,3,0,3,
2107,1717509091,4045,0,18.9,49,164,0,573,160,110,11.5,6.1,9,5,14,0,364,63.1907312292606,14.6590665355325,3,0,3,
2107,1717509092,4050.46,0,18.9,49,164,0,574,120,0,7.8,0,9,5,14,0,364,63.1907616555691,14.6591521147639,3,0,3,
2107,1717509093,4055.83,0,18.5,49,166,32,574,140,0,9.1,0,10,6,16,0,364,63.1907913275063,14.6592366881669,3,0,3,
2107,1717509094,4061.09,0,18.3,58,168,47,575,150,110,10.1,6.3,12,7,19,0,364,63.1908215861768,14.6593172382563,3,0,3,
2107,1717509095,4066.26,0,18.2,61,168,49,576,170,110,14.3,6.3,12,8,20,0,364,63.1908523477614,14.6593944355845,3,0,3,
2107,1717509096,4071.4,0,17.9,62,171,64,576,120,110,7.1,6.2,12,9,21,0,364,63.1908847857267,14.6594674419612,3,0,3,
2107,1717509097,4076.53,0,17.8,63,172,60,578,170,140,12.2,9.9,12,9,21,0,364,63.1909194868058,14.6595346648246,3,0,3,
2107,1717509098,4081.76,0,18.4,63,173,66,578,130,110,8.3,7.6,12,9,21,0,364,63.1909564509988,14.659599205479,3,0,3,
2107,1717509099,4087.06,0,18.8,62,173,36,580,180,140,14.1,10.7,12,8,20,0,364,63.1909950915724,14.6596611477435,3,0,3,
2107,1717509100,4092.7,0,18.4,55,174,36,580,120,140,8,10.7,12,6,18,0,364,63.1910401862115,14.6597103495151,3,0,3,
2107,1717509101,4097.14,0,18.1,45,176,0,580,150,0,12.8,0,10,5,15,0,362,63.1910704448819,14.6597614791244,3,0,3,
2107,1717509102,4101.59,0,18.3,40,176,0,580,150,0,12.8,0,9,3,12,0,359,63.1910975184292,14.6598261874169,3,0,3,
2107,1717509103,4106.74,0,18.4,40,177,33,581,110,0,6.2,0,9,3,12,0,359,63.1911308784038,14.6598972659558,3,0,3,
2107,1717509104,4112.04,0,18.6,40,177,32,582,130,0,7.9,0,9,4,13,0,359,63.1911593768746,14.6599812526256,3,0,3,
2107,1717509105,4118.25,0,18.8,53,179,32,582,110,0,6.1,0,11,6,17,0,360,63.1911986041814,14.6600664965808,3,0,3,
2107,1717509106,4124.47,0,19.3,67,180,34,583,170,0,14.9,0,13,8,21,0,360,63.1912369094789,14.6601551771164,3,0,3,
2107,1717509107,4130.36,0,19.6,67,180,63,584,140,110,11.2,6.8,14,8,22,0,360,63.1912727002054,14.6602409239858,3,0,3,
2107,1717509108,4135.73,0,19.5,67,181,47,585,170,110,15.8,9.6,13,8,21,0,360,63.1913021206856,14.6603243239224,3,0,3,
2107,1717509109,4141.06,0,19.6,62,182,48,586,110,110,6,9.6,11,8,19,0,360,63.1913333851844,14.6604035329074,3,0,3,
2107,1717509110,4146.23,0,19.5,55,182,31,586,120,130,8,8.8,10,7,17,0,360,63.1913659907877,14.6604767069221,3,0,3,
2107,1717509111,4151.09,0,18.9,50,182,31,586,120,130,8,8.8,10,6,16,0,360,63.1913970038295,14.6605448517948,3,0,3,
2107,1717509112,4156.04,0,18.2,50,183,26,588,200,130,16.2,8.1,10,5,15,0,361,63.1914296932519,14.6606118232012,3,0,3,
2107,1717509113,4160.97,0,17.6,50,183,26,588,200,130,16.2,8.1,10,5,15,0,361,63.1914587784559,14.6606855001301,3,0,3,
2107,1717509114,4166.93,0,18.5,50,184,47,588,160,120,12.1,6.8,11,6,17,0,361,63.191498927772,14.660762110725,3,0,3,
2107,1717509115,4172.92,0,19,50,185,47,589,130,120,8.1,6.8,11,6,17,0,362,63.1915398314595,14.6608390565962,3,0,3,
2107,1717509116,4178.16,0,18.9,50,186,44,590,150,110,12.3,8,11,5,16,0,362,63.1915706768632,14.660917846486,3,0,3,
2107,1717509117,4183.25,0,18.9,50,187,44,590,140,110,8.9,8,11,5,16,0,362,63.1916034501046,14.6609878353775,3,0,3,
2107,1717509118,4187.51,0,16,50,187,0,591,140,0,9.5,0,11,7,18,0,362,63.1916356366128,14.6610330138356,3,0,3,
2107,1717509119,4191.76,0,16,55,188,64,592,170,120,16.3,11.6,13,8,21,0,361,63.1916697509587,14.661071235314,3,0,3,
2107,1717509120,4196.97,0,17.3,56,188,40,593,150,120,11.9,10.3,13,8,21,0,361,63.1917108222842,14.661121359095,3,0,3,
2107,1717509121,4201.88,0,17.4,57,189,41,594,140,120,12.6,10.3,12,7,19,0,360,63.1917486246675,14.6611718181521,3,0,3,
2107,1717509122,4207.18,0,18.3,58,189,30,594,110,0,6.7,0,12,7,19,0,360,63.1917907018214,14.6612207684666,3,0,3,
2107,1717509123,4213.31,0,18.9,57,190,41,595,170,110,15.5,8.8,11,7,18,0,360,63.1918416637927,14.6612670365721,3,0,3,
2107,1717509124,4218.9,0,19.5,57,190,41,596,110,110,6.7,8.8,11,7,18,0,360,63.1918860040605,14.6613184176385,3,0,3,
2107,1717509125,4224.69,0,20.1,57,191,31,596,150,0,11.6,0,11,6,17,0,362,63.1919320207089,14.6613713074476,3,0,3,
2107,1717509126,4230.59,0,20.2,57,191,37,597,120,110,9.2,8.4,11,6,17,0,362,63.1919805519283,14.6614186652005,3,0,3,
2107,1717509127,4237.28,0,21.2,55,191,37,598,120,110,8.7,8.4,10,5,15,0,362,63.1920365430415,14.6614674478769,3,0,3,
2107,1717509128,4243.28,0,21.5,54,194,0,598,160,0,12.7,0,10,5,15,0,363,63.1920848228037,14.6615198347718,3,0,3,
2107,1717509129,4249.57,0,21.8,54,194,0,598,160,0,12.7,0,10,5,15,0,363,63.1921351980418,14.6615762449801,3,0,3,
2107,1717509130,4256.42,0,21.7,54,194,0,599,180,110,15.4,7.7,10,5,15,0,363,63.1921908538789,14.6616345830262,3,0,3,
2107,1717509131,4261.9,0,21.1,54,193,0,599,180,110,15.4,7.7,10,5,15,0,363,63.1922318413854,14.6616936754435,3,0,3,
2107,1717509132,4267.28,0,21,54,192,0,600,160,0,12.1,0,10,5,15,0,364,63.1922684703022,14.6617639157921,3,0,3,
2107,1717509133,4273.51,0,21,56,192,0,600,160,0,12.1,0,11,5,16,0,364,63.1923118047416,14.6618424542248,3,0,3,
2107,1717509134,4279.54,0,21,63,193,0,600,170,0,14.7,0,12,6,18,0,365,63.1923563126475,14.6619110181928,3,0,3,
2107,1717509135,4285.03,0,21,74,193,0,600,170,0,14.7,0,13,8,21,0,366,63.1923929415643,14.6619828511029,3,0,3,
2107,1717509136,4290.71,0,20.7,93,193,49,601,200,140,19.8,11.2,16,11,27,0,366,63.1924247927964,14.6620712801814,3,0,3,
2107,1717509137,4296.13,0,20.5,109,193,49,602,150,140,9.5,11.2,18,14,32,0,366,63.192455386743,14.6621552668512,3,0,3,
2107,1717509138,4302.24,0,20.1,128,193,66,603,220,130,22.4,10.4,20,18,38,0,366,63.1924884952605,14.662252496928,3,0,3,
2107,1717509139,4308.15,0,20.1,144,192,68,604,180,200,13.9,24.7,22,21,43,0,366,63.1925220228732,14.6623435243964,3,0,3,
2107,1717509140,4313.68,0,20,145,193,72,606,210,140,15,12.3,24,22,46,0,366,63.1925490964204,14.662434803322,3,0,3,
2107,1717509141,4319.26,0,19,145,193,70,606,250,190,20.2,20.5,25,23,48,0,366,63.1925722304732,14.6625337097794,3,0,3,
2107,1717509142,4324.12,0,17.7,145,193,67,608,250,190,22.7,17,25,24,49,0,366,63.192590335384,14.6626216359437,3,0,3,
2107,1717509143,4328.35,0,15.3,130,194,69,608,270,210,21.9,22.8,26,25,51,0,364,63.1926038302481,14.6627005096525,3,0,3,
2107,1717509144,4332.65,0,13.9,113,193,68,610,240,210,19.4,26.2,26,23,49,0,364,63.1926184985787,14.6627798024565,3,0,3,
2107,1717509145,4336.45,0,13.5,99,192,70,611,260,170,24.2,16.2,25,19,44,0,364,63.1926184985787,14.6628520544618,3,0,3,
2107,1717509146,4339.71,0,11.7,72,194,70,612,240,140,21.2,8,22,15,37,0,364,63.1926184985787,14.6629163436592,3,0,3,
2107,1717509147,4343.24,0,10.4,57,193,64,614,190,150,14.2,10.1,20,13,33,0,364,63.1926182471216,14.6629837341607,3,0,3,
2107,1717509148,4346.73,0,8.5,41,192,48,614,250,170,19.8,13.6,18,11,29,0,364,63.1926071830094,14.6630416531116,3,0,3,
2107,1717509149,4350.29,0,7.2,32,193,52,615,160,170,8.4,13.6,17,10,27,0,363,63.1926018185914,14.6630943752825,3,0,3,
2107,1717509150,4354.29,0,7.2,30,193,50,616,210,120,13.9,7.1,16,9,25,0,363,63.1925946939737,14.6631285734475,3,0,3,
2107,1717509151,4357.94,0,7.8,29,194,48,616,190,120,12.8,7.1,15,7,22,0,364,63.1925922632217,14.6631712373346,3,0,3,
2107,1717509152,4359.89,0,8.3,28,194,38,618,210,110,14.3,5.5,15,5,20,0,364,63.1925890780985,14.6632072795182,3,0,3,
2107,1717509153,4361.37,0,7.7,28,194,37,618,170,110,9.5,5.5,15,5,20,0,364,63.192587736994,14.663235777989,3,0,3,
2107,1717509154,4363.7,0,7.3,28,195,34,618,200,0,13.3,0,15,6,21,0,364,63.1925838813186,14.6632807888091,3,0,3,
2107,1717509155,4366.27,0,7.3,28,196,30,619,190,0,10.5,0,16,7,23,0,364,63.1925798580051,14.663330828771,3,0,3,
2107,1717509156,4369.48,0,7.3,29,196,0,620,190,0,15.3,0,16,8,24,0,364,63.1925790198147,14.663394279778,3,0,3,
2107,1717509157,4373.6,0,9.9,39,196,34,620,180,0,12.8,0,16,8,24,0,363,63.1925788521767,14.6634763386101,3,0,3,
2107,1717509158,4377.91,0,11.5,52,195,50,621,210,150,14,8.7,17,10,27,0,363,63.1925780139864,14.6635621692985,3,0,3,
2107,1717509159,4382.29,0,12.1,65,194,48,622,230,150,15.1,8.7,19,13,32,0,363,63.1925727333874,14.6636482514441,3,0,3,
2107,1717509160,4386.69,0,11.9,75,194,64,622,190,150,12.7,8.8,22,16,38,0,363,63.1925623398274,14.6637327410281,3,0,3,
2107,1717509161,4390.99,0,11.3,79,195,66,624,290,200,25.7,19.8,25,19,44,0,364,63.1925528682768,14.6638157218695,3,0,3,
2107,1717509162,4395.01,0,11.1,79,195,65,625,280,190,20.9,20.1,26,19,45,0,365,63.1925462465733,14.6638945955783,3,0,3,
2107,1717509163,4398.82,0,10.8,79,194,64,626,270,190,27.1,14.7,25,19,44,0,366,63.1925393734127,14.6639688592404,3,0,3,
2107,1717509164,4402.52,0,10.7,78,193,64,627,250,180,18.1,17.6,25,19,44,0,366,63.1925300695002,14.6640396025032,3,0,3,
2107,1717509165,4406.01,0,9.6,71,194,66,628,270,160,25.1,12.4,25,19,44,0,367,63.1925182510167,14.6641041431576,3,0,3,
2107,1717509166,4409.31,0,8.5,65,194,65,630,270,200,27.4,25.2,26,20,46,0,368,63.1925029121339,14.6641602180898,3,0,3,
2107,1717509167,4412.35,0,7.6,65,195,64,630,230,170,20.8,12.5,27,20,47,0,368,63.1924863997847,14.664208162576,3,0,3,
2107,1717509168,4415.56,0,8.5,65,195,67,632,230,210,22.5,21,27,19,46,0,368,63.1924689654261,14.6642593760043,3,0,3,
2107,1717509169,4419.08,0,9.7,74,195,66,632,250,160,21.2,12.1,27,19,46,0,367,63.1924511119723,14.6643172111362,3,0,3,
2107,1717509170,4422.55,0,9.6,74,195,68,634,260,180,25.5,18.9,27,20,47,0,367,63.192434348166,14.6643757168204,3,0,3,
2107,1717509171,4425.48,0,9.2,74,195,64,634,230,140,16.9,10.7,28,21,49,0,367,63.192421272397,14.6644264273345,3,0,3,
2107,1717509172,4428.12,0,8.7,71,195,61,636,310,230,33.2,30.3,28,21,49,0,367,63.1924092862755,14.6644716896117,3,0,3,
2107,1717509173,4430.88,0,8.1,63,195,62,636,240,170,24.9,13.7,27,20,47,0,368,63.1923967972398,14.6645193826407,3,0,3,
2107,1717509174,4433.2,0,7.7,54,195,68,638,270,130,25.8,8.2,24,18,42,0,368,63.1923862360418,14.6645590290427,3,0,3,
2107,1717509175,4435.13,0,7.2,48,195,64,639,200,210,12.6,21.3,23,17,40,0,368,63.1923746690154,14.6645871922374,3,0,3,
2107,1717509176,4437.07,0,5,45,196,67,640,290,140,25,9.2,24,17,41,0,368,63.1923625990748,14.6646149363369,3,0,3,
2107,1717509177,4438.82,0,4.3,45,196,64,641,240,200,17.6,20.2,24,17,41,0,369,63.1923530437052,14.6646426804364,3,0,3,
2107,1717509178,4440.94,0,6.3,45,197,66,642,270,150,20.3,10.2,25,18,43,0,369,63.1923455838114,14.664681237191,3,0,3,
2107,1717509179,4443.72,0,7.6,55,197,64,644,290,230,24.9,22.1,25,19,44,0,369,63.1923382915556,14.664734127,3,0,3,
2107,1717509180,4446.69,0,7.6,55,197,67,644,230,160,17,9.9,25,20,45,0,369,63.192331250757,14.6647914592177,3,0,3,
2107,1717509181,4449.71,0,7.4,55,198,64,646,310,250,25.5,26.8,25,20,45,0,369,63.1923237908632,14.6648492105305,3,0,3,
2107,1717509182,4452.67,0,7.1,52,198,68,646,270,160,19.3,11,25,19,44,0,369,63.1923159956932,14.6649057045579,3,0,3,
2107,1717509183,4455.52,0,6.5,46,198,66,648,290,220,25,21.2,24,19,43,0,369,63.1923071946949,14.6649590134621,3,0,3,
2107,1717509184,4458.14,0,6.1,43,198,51,649,240,200,15,20.7,24,18,42,0,369,63.1922979746014,14.6650071255863,3,0,3,
2107,1717509185,4460.74,0,6.1,41,197,49,650,290,200,23,20.7,23,17,40,0,369,63.1922876648605,14.6650536451489,3,0,3,
2107,1717509186,4463.23,0,5.6,38,197,65,650,230,190,17.2,19.5,23,18,41,0,369,63.1922792829573,14.6650994941592,3,0,3,
2107,1717509187,4465.65,0,5.1,37,196,62,652,250,140,19.4,10.4,24,19,43,0,369,63.1922745890915,14.665146516636,3,0,3,
2107,1717509188,4468.19,0,4.8,33,197,66,653,260,200,26.5,25.8,24,18,42,0,369,63.1922716554254,14.665196640417,3,0,3,
2107,1717509189,4470.94,0,5.1,32,197,68,654,220,140,16.1,9.3,22,16,38,0,369,63.192267883569,14.6652508713305,3,0,3,
2107,1717509190,4473.84,0,5.3,31,196,49,655,260,160,17.8,14.1,20,14,34,0,369,63.1922620162368,14.6653070300818,3,0,3,
2107,1717509191,4477.05,0,5.4,31,196,47,656,210,160,13.4,14.1,18,12,30,0,369,63.1922542210668,14.6653688047081,3,0,3,
2107,1717509192,4480.79,0,6.5,31,196,53,656,230,180,18.5,13.2,17,12,29,0,369,63.1922464258969,14.6654412243515,3,0,3,
2107,1717509193,4485.03,0,8.9,34,196,53,658,200,160,17.2,10.2,17,11,28,0,369,63.1922402232885,14.6655246242881,3,0,3,
2107,1717509194,4489.41,0,10.2,34,196,54,658,200,200,17.4,14.3,16,10,26,0,369,63.1922347750515,14.6656111255288,3,0,3,
2107,1717509195,4493.07,0,9.3,34,195,29,660,200,150,16.1,9,14,8,22,0,369,63.192230835557,14.6656836289912,3,0,3,
2107,1717509196,4496.01,0,7.4,23,195,29,660,200,150,16.1,9,13,6,19,0,369,63.192228237167,14.6657418832183,3,0,3,
2107,1717509197,4499,0,6.5,18,196,31,660,150,0,9.2,0,12,5,17,0,369,63.1922274827957,14.6658013109118,3,0,3,
2107,1717509198,4502.11,0,6.4,17,195,29,660,200,0,14.6,0,12,4,16,0,369,63.1922273989767,14.6658633369952,3,0,3,
2107,1717509199,4504.98,0,6.4,17,195,30,661,190,0,12.4,0,11,4,15,0,369,63.1922268960625,14.6659205015749,3,0,3,
2107,1717509200,4508.08,0,6.4,17,194,32,662,140,0,7.7,0,10,4,14,0,369,63.1922268960625,14.6659821923822,3,0,3,
2107,1717509201,4511.61,0,8.1,19,195,0,662,180,0,11.1,0,9,5,14,0,369,63.1922268960625,14.6660525165498,3,0,3,
2107,1717509202,4515.13,0,9.3,20,195,0,662,180,0,11.1,0,8,5,13,0,370,63.1922318413854,14.6661214996129,3,0,3,
2107,1717509203,4518.72,0,10.3,20,195,26,662,160,0,10.4,0,8,4,12,0,370,63.1922421511263,14.6661891415715,3,0,3,
2107,1717509204,4522.93,0,13.1,20,195,0,664,140,110,10.3,6.8,7,3,10,0,370,63.1922584958375,14.6662647463381,3,0,3,
2107,1717509205,4527.75,0,14.2,21,195,0,664,140,110,10.3,6.8,6,2,8,0,370,63.1922791153193,14.6663493197411,3,0,2L,
2107,1717509206,4532.26,0,14,22,196,0,664,110,0,5.6,0,6,3,9,0,370,63.1922973878682,14.6664297021925,3,0,2L,
2107,1717509207,4536.2,0,12.1,21,196,25,664,120,0,8.1,0,7,4,11,0,370,63.1923122238368,14.6665010321885,3,0,2L,
2107,1717509208,4540.15,0,11.9,21,195,33,665,120,110,8.1,10.2,7,5,12,0,370,63.1923288200051,14.6665705181658,3,0,2L,
2107,1717509209,4544.41,0,12.6,21,196,32,666,120,110,8.6,10.2,7,3,10,0,370,63.1923503614962,14.6666405908763,3,0,3,
2107,1717509210,4549.1,0,12.6,19,197,0,666,140,0,9.7,0,5,2,7,0,370,63.1923774350435,14.6667120885104,3,0,3,
2107,1717509211,4554.19,0,13.8,19,196,0,666,140,0,9.7,0,4,2,6,0,370,63.1924072746187,14.6667892020196,3,0,3,
2107,1717509212,4559.25,0,14.6,19,196,0,666,0,110,0,6.2,5,3,8,0,370,63.1924353539944,14.6668686624616,3,0,3,
2107,1717509213,4564.24,0,15.9,32,197,35,667,120,110,8.5,6.2,8,4,12,0,369,63.1924589909613,14.6669528167695,3,0,3,
2107,1717509214,4569.79,0,18.3,49,197,29,668,120,0,7.9,0,11,5,16,0,369,63.1924804486334,14.6670527290553,3,0,3,
2107,1717509215,4575.48,0,17.8,71,196,30,668,150,0,11.9,0,15,9,24,0,369,63.1924993917346,14.6671580057591,3,0,3,
2107,1717509216,4581.43,0,18.3,106,197,68,669,170,160,13.5,13.5,20,15,35,0,369,63.1925205141306,14.6672669705004,3,0,3,
2107,1717509217,4587.99,0,20.5,106,197,69,670,220,190,21.7,14.7,23,19,42,0,369,63.1925459951162,14.667384987697,3,0,3,
2107,1717509218,4593.54,0,15.5,106,197,69,672,260,230,24.1,27,23,20,43,0,369,63.1925679557025,14.6674843132496,3,0,3,
2107,1717509219,4597.61,0,11.8,76,197,65,672,220,130,13.2,8.9,22,17,39,0,372,63.1925828754902,14.6675583254546,3,0,3,
2107,1717509220,4601.49,0,12,68,196,48,674,280,220,23.6,20.2,20,14,34,0,372,63.1925872340798,14.6676325891167,3,0,3,
2107,1717509221,4605.7,0,12.2,68,195,48,674,150,220,9.7,20.2,19,13,32,0,372,63.1925872340798,14.6677158214152,3,0,3,
2107,1717509222,4609.31,0,12.3,65,195,48,675,250,160,22.7,13.5,19,14,33,0,371,63.1925872340798,14.6677863970399,3,0,3,
2107,1717509223,4611.96,0,8.2,51,195,61,676,110,190,6.2,17.9,20,17,37,0,371,63.1925787683576,14.6678355149925,3,0,0,
2107,1717509224,4614.15,0,5.4,40,194,55,676,240,190,20.8,17.9,23,22,45,0,371,63.1925694644451,14.667873987928,3,0,0,
2107,1717509225,4615.85,0,2.7,22,195,56,678,280,240,29.3,27.1,26,24,50,0,372,63.1925625912845,14.6679042465985,3,0,3,
2107,1717509226,4617.08,0,1,22,195,55,678,280,250,30.3,27.5,28,25,53,0,372,63.1925596576184,14.6679275482893,3,0,3,
2107,1717509227,4618.63,0,1.2,22,195,55,680,300,250,30.2,25.2,30,25,55,0,372,63.1925560534,14.6679573878646,3,0,3,
2107,1717509228,4621.02,0,4.7,43,196,54,680,300,270,35.4,27.2,31,24,55,0,372,63.192548006773,14.6680016443133,3,0,3,
2107,1717509229,4624.39,0,8.4,70,197,53,682,300,250,35,25.4,32,24,56,0,373,63.1925339251757,14.6680609043688,3,0,3,
2107,1717509230,4628.15,0,8.1,70,196,54,682,310,230,34.9,22.9,32,24,56,0,373,63.192516406998,14.668125025928,3,0,3,
2107,1717509231,4631.37,0,7.3,70,196,52,683,310,260,34.9,27.3,32,25,57,0,373,63.192500481382,14.6681786701083,3,0,3,
2107,1717509232,4634.11,0,5.5,53,196,54,684,320,240,36.7,27.8,31,25,56,0,374,63.1924856454134,14.6682225074619,3,0,3,
2107,1717509233,4636.9,0,4.1,53,196,52,685,290,250,32.2,27.2,31,26,57,0,374,63.1924694683403,14.6682647522539,3,0,3,
2107,1717509234,4639.96,0,5.4,53,196,52,686,320,250,36,27.2,32,26,58,0,374,63.1924498546869,14.668307332322,3,0,3,
2107,1717509235,4643.2,0,6.4,56,196,53,686,320,270,33.7,30,33,26,59,0,374,63.1924282293767,14.6683507505804,3,0,3,
2107,1717509236,4646.33,0,6.3,59,197,54,688,310,250,39.8,29.3,34,26,60,0,374,63.1924083642662,14.6683950070292,3,0,3,
2107,1717509237,4649.34,0,5.7,62,196,54,688,300,260,35.6,27.2,33,26,59,0,373,63.1923901755363,14.668439514935,3,0,2L,
2107,1717509238,4652.38,0,6.2,60,196,56,690,280,240,33,25.6,32,25,57,0,373,63.192371064797,14.6684825979173,3,0,2L,
2107,1717509239,4655.52,0,7.4,59,197,54,690,280,250,32.1,28.1,29,24,53,0,373,63.1923491042107,14.6685219928622,3,0,2L,
2107,1717509240,4658.52,0,7.3,59,196,53,691,280,250,32.1,26.1,27,22,49,0,372,63.1923266407102,14.6685548499227,3,0,2L,
2107,1717509241,4661.39,0,7.5,60,196,52,692,270,230,27.5,21.2,24,19,43,0,372,63.1923040933907,14.6685825102031,3,0,2L,
2107,1717509242,4664.43,0,8.2,60,197,53,693,260,180,25.9,14,23,17,40,0,372,63.1922793667764,14.6686084102839,3,0,2L,
2107,1717509243,4667.55,0,9.4,64,198,52,694,260,180,23.4,14,23,18,41,0,372,63.1922530476004,14.668629867956,3,0,2L,
2107,1717509244,4670.53,0,10,76,196,55,694,240,210,22.8,20.7,25,21,46,0,372,63.1922270637006,14.6686326339841,3,0,2L,
