sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Kolumn1,Unnamed: 40,Unnamed: 41,Unnamed: 42,RowColor,Lap,Gear,Gear2
2107,04/06/2024 13:55,4837.66,0,12.5,27,200,0,754,160,0,12.4,0,10,4,14,0,379,63.19121042,14.66679767,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393,10266.63965,200,2.770999908,24,92,63.19121855,14.66685106,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,190.3905325,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4842.08,0,11.9,28,200,0,754,160,0,12.4,0,9,4,13,0,379,63.19121042,14.66670966,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393,10270.42969,200,2.882999897,30,251,63.19121554,14.66677504,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,190.3333333,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4846.12,0,11.5,29,201,33,754,120,0,6.9,0,9,5,14,0,379,63.19121042,14.66662911,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393,10276.00977,200,3.013999939,30,278,63.19120623,14.666668,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,190.2754491,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4850.13,0,11.2,35,200,29,755,130,0,7,0,12,7,19,0,379,63.19120757,14.66654948,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393,10280.5,200,3.125999928,33,325,63.19120196,14.66658292,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,190.2168675,,,,FFFFFF,3,4,4
2107,04/06/2024 13:55,4854.39,0,11,40,198,61,756,200,130,20.3,10.8,14,10,24,0,379,63.19120355,14.66646507,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,392.7999878,10285.42969,201,3.517999887,36,404,63.19119508,14.66648544,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,190.1575758,,,,FFFFFF,3,4,4
2107,04/06/2024 13:55,4859.06,0,11.7,40,199,57,757,160,150,10.4,11.8,14,10,24,0,380,63.19119969,14.66637229,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,392.7999878,10290.34961,200,3.638999939,35,425,63.19118612,14.6663888,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,190.0914634,,,,FFFFFF,3,4,4
2107,04/06/2024 13:55,4863.84,0,12,40,200,0,758,200,130,15.5,9.6,12,8,20,0,380,63.19119391,14.66627791,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,392.7999878,10294.58008,199,3.779000044,34,443,63.19117857,14.666309,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,190.0306748,,,,FFFFFF,3,4,4
2107,04/06/2024 13:55,4868.21,0,11.8,29,199,0,758,200,130,15.5,9.6,10,5,15,0,380,63.19118444,14.66619358,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,392.7999878,10299.32031,199,3.806999922,35,460,63.19117094,14.66621848,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189.9753086,,,,FFFFFF,3,4,4
2107,04/06/2024 13:55,4872.46,0,11.4,24,199,0,758,130,0,7.1,0,8,4,12,0,381,63.1911696,14.6661158,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,392.7999878,10304.09961,200,3.835000038,35,462,63.19115954,14.66612871,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189.9192547,,,,FFFFFF,3,4,4
2107,04/06/2024 13:55,4877.06,0,11.1,23,200,0,758,130,0,7.1,0,8,4,12,0,381,63.19114965,14.66603542,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393,10308.92969,200,3.835000038,35,458,63.19114873,14.66603098,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189.85625,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4882.26,0,11.8,22,199,0,760,180,110,13.1,6.9,8,4,12,0,381,63.1911256,14.66594649,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393,10314.57031,199,3.96600008,35,486,63.1911323,14.66592922,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189.7924528,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4887.45,0,11.8,20,200,0,760,180,110,13.1,6.9,7,3,10,0,381,63.1911007,14.66585923,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393,10319.9502,200,4.132999897,35,494,63.19111252,14.66582906,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189.7341772,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4892.26,0,12.6,19,199,25,760,120,0,7.9,0,6,3,9,0,381,63.19107715,14.66577851,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393,10325.66016,200,4.132999897,35,475,63.19108746,14.6657335,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189.6687898,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4897.04,0,12.3,18,200,25,760,120,0,7.9,0,6,3,9,0,381,63.19105368,14.66569872,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393,10330.57031,200,4.132999897,35,460,63.19106265,14.66564055,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189.6025641,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4901.73,0,11.2,15,200,28,760,110,0,5.5,0,6,2,8,0,381,63.19103004,14.66562135,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393,10336.55957,200,4.255000114,35,456,63.19103524,14.66554482,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189.5354839,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4905.96,0,10.4,12,200,29,761,110,0,6.2,0,5,2,7,0,381,63.19100725,14.66555388,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,392.7999878,10341.98047,200,4.787000179,35,511,63.19101211,14.66544692,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189.4675325,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4909.99,0,10,10,200,0,762,110,0,7.2,0,4,1,5,0,381,63.1909852,14.66549009,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393,10346.66016,200,4.796000004,35,550,63.19098453,14.6653787,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189.3986928,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4914.27,0,10.2,10,199,0,762,110,0,7.2,0,3,1,4,0,381,63.19096299,14.66542052,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393,10351.9502,200,4.487999916,35,521,63.1909588,14.66529898,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189.3289474,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4919.16,0,10.4,10,198,0,762,110,0,6.1,0,4,2,6,0,381,63.19094011,14.66533712,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393.2000122,10356.36035,200,4.487999916,35,515,63.19093063,14.66523025,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189.2582781,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4925.04,0,12.1,16,198,0,762,110,0,6.1,0,5,3,8,0,381,63.19091571,14.66523327,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393.2000122,10360.86035,199,4.487999916,35,473,63.1909075,14.66514937,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189.1866667,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4931.63,0,15.3,20,197,0,762,0,0,0,0,5,3,8,0,381,63.19089166,14.66511324,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393,10365.58008,198,4.59100008,34,442,63.190879,14.66507577,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189.1208054,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4938.58,0,18.1,20,197,0,762,110,0,6.4,0,5,2,7,0,381,63.19086928,14.66498391,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,393,10370.57031,198,4.627999783,34,436,63.19085687,14.66498273,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189.0608108,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4945.83,0,20.2,20,197,0,762,110,0,6.4,0,5,2,7,0,381,63.19085109,14.66484519,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,392.7999878,10375.70996,198,4.627999783,33,413,63.19084011,14.66488324,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,189,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4953.24,0,20.7,17,198,0,763,110,0,7.9,0,4,1,5,0,381,63.19085109,14.66469959,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,392.6000061,10380.92969,197,4.627999783,33,403,63.19082502,14.66478651,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.9383562,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4960.62,0,20.8,7,198,0,763,110,0,7.9,0,2,0,2,0,382,63.19085109,14.66455316,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,392.3999939,10386.83984,197,4.627999783,33,373,63.1908132,14.66467579,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.8827586,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4967.78,0,21.4,0,197,0,763,0,0,0,0,0,0,0,0,382,63.19086241,14.6644219,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,392.2000122,10391.9502,198,4.637000084,33,354,63.19081404,14.66456599,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.8263889,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4974.93,0,23,0,197,0,763,0,0,0,0,0,0,0,0,382,63.19090675,14.66432752,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,392,10398.7002,198,4.69299984,33,353,63.19083449,14.66443783,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.7622378,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4985.47,0,25,0,196,0,763,0,0,0,0,0,0,0,0,382,63.19099618,14.66432752,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,391.6000061,10404.05957,196,4.711999893,33,334,63.19087422,14.66436239,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.6971831,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,4994.97,0,24.7,0,197,0,763,0,0,0,0,0,0,0,0,384,63.19108117,14.66432752,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,391.6000061,10410.51953,197,4.787000179,33,332,63.19092762,14.66432509,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.6453901,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,5001.83,0,25,0,196,0,763,0,0,0,0,0,0,0,0,385,63.19114245,14.66434135,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,391.2000122,10415.75977,196,4.796000004,33,327,63.19097213,14.66429969,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.5857143,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,5009.47,0,26.1,0,196,0,763,0,0,0,0,0,0,0,0,385,63.19120958,14.6643722,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,391,10421.66016,196,4.842999935,33,322,63.19102577,14.66430078,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.5323741,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,5017.8,0,28.5,0,195,0,763,0,0,0,0,0,0,0,0,385,63.191282,14.66441478,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,390.2000122,10429.63965,196,4.842999935,34,313,63.19108847,14.66431193,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.4782609,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,5026.56,0,30.6,0,195,0,763,0,0,0,0,0,0,0,0,384,63.19135694,14.66446901,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,390,10437.9502,196,4.852000237,34,295,63.19115963,14.6643411,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.4233577,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,5035.43,0,31.3,0,195,0,763,0,0,0,0,0,0,0,0,384,63.1914317,14.66453028,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,390,10446.30957,195,4.907999992,33,283,63.19123481,14.66438251,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.3676471,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,5044.21,0,31.9,0,195,0,763,0,0,0,0,0,0,0,0,383,63.19149859,14.66461971,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,390,10453.2002,195,4.964000225,33,266,63.1912877,14.66441863,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.3185185,,,,FFFFFF,3,3,3
2107,04/06/2024 13:55,5054.2,0,34.4,0,193,0,763,0,0,0,0,0,0,0,0,383,63.19157495,14.66472323,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,389.6000061,10461.50977,195,5.505000114,0,0,63.19136398,14.66447026,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.2686567,,,,FFFFFF,3,0,0
2107,04/06/2024 13:55,5064.27,0,33.8,0,192,0,763,0,0,0,0,0,0,0,0,383,63.19165181,14.66482859,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,386.2000122,10470.75977,196,6.998000145,0,0,63.19144201,14.66453833,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.2180451,,,,FFFFFF,3,0,0
2107,04/06/2024 13:55,5073.74,0,32.9,0,189,0,763,0,0,0,0,0,0,0,0,383,63.19171652,14.66495063,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:51:36.000Z,258.238,1000,7.465000153,63,195,201,Active,Manual,04/06/2024 13:55,386,10481.49023,194,7.465000153,0,0,63.19152541,14.66462525,3.871999979,35,73,384,874,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.1590909,,,,FFFFFF,3,0,0
2107,04/06/2024 13:55,5083.52,0,33.8,0,187,0,763,0,0,0,0,0,0,0,0,383,63.19178324,14.66507728,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:55:55.000Z,522.998,1000,11.52299976,52,146,196,Active,Manual,04/06/2024 13:55,385.6000061,10490.9502,192,8.359999657,0,0,63.19159859,14.66473689,1.911999941,11,78,106,1781,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.0846154,,,,FFFFFF,3,0,0
2107,04/06/2024 13:55,5095.41,0,38.6,0,186,0,763,0,0,0,0,0,0,0,0,383,63.19186094,14.66523947,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:55:55.000Z,522.998,1000,11.52299976,52,146,196,Active,Manual,04/06/2024 13:55,385.2000122,10501.73047,188,9.199999809,0,0,63.19167067,14.66486061,1.911999941,11,78,106,1781,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.0542636,,,,FFFFFF,3,0,0
2107,04/06/2024 13:55,5106.47,0,39.1,0,185,0,763,0,0,0,0,0,0,0,0,383,63.19192062,14.66541407,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:55:55.000Z,522.998,1000,11.52299976,52,146,196,Active,Manual,04/06/2024 13:55,384.6000061,10511.82031,187,9.376999855,0,0,63.19173966,14.66498408,1.911999941,11,78,106,1781,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.0546875,,,,FFFFFF,3,0,0
2107,04/06/2024 13:55,5116.53,0,38.2,0,184,0,763,0,0,0,0,0,0,0,0,382,63.19196781,14.66558523,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:55:55.000Z,522.998,1000,11.52299976,52,146,196,Active,Manual,04/06/2024 13:55,383.6000061,10521.94043,186,9.899999619,0,0,63.19181023,14.66510972,1.911999941,11,78,106,1781,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.0629921,,,,FFFFFF,3,0,0
2107,04/06/2024 13:55,5128.5,0,40.3,7,182,0,763,0,0,0,0,0,1,1,0,381,63.19201584,14.66579821,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:55:55.000Z,522.998,1000,11.52299976,52,146,196,Active,Manual,04/06/2024 13:55,381.7999878,10532.44043,185,9.956000328,0,0,63.19188106,14.66524919,1.911999941,11,78,106,1781,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.0793651,,,,FFFFFF,3,0,0
2107,04/06/2024 13:56,5139.07,0,37.4,31,181,0,763,0,0,0,0,2,3,5,0,380,63.19204208,14.6659987,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:55:55.000Z,522.998,1000,11.52299976,52,146,196,Active,Manual,04/06/2024 13:56,380.3999939,10543.23047,184,9.956000328,0,0,63.19195264,14.66540116,1.911999941,11,78,106,1781,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.104,,,,FFFFFF,3,0,0
2107,04/06/2024 13:56,5147.44,0,33,41,180,0,764,0,110,0,7.3,4,5,9,0,379,63.19204208,14.66615285,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:55:55.000Z,522.998,1000,11.52299976,52,146,196,Active,Manual,04/06/2024 13:56,379.6000061,10555.19043,182,10.22599983,0,0,63.19202833,14.66558187,1.911999941,11,78,106,1781,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.1370968,,,,FFFFFF,3,0,0
2107,04/06/2024 13:56,5156.49,0,29.2,41,180,0,764,120,110,7.9,7.3,5,5,10,0,377,63.19204208,14.66629425,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:55:55.000Z,522.998,1000,11.52299976,52,146,196,Active,Manual,04/06/2024 13:56,378.7999878,10566.48047,180,10.47799969,0,0,63.19208818,14.6657506,1.911999941,11,78,106,1781,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.1869919,,,,FFFFFF,3,0,0
2107,04/06/2024 13:56,5164.97,0,27.4,41,181,0,764,120,0,7.9,0,5,4,9,0,377,63.19203688,14.66644177,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:55:55.000Z,522.998,1000,11.52299976,52,146,196,Active,Manual,04/06/2024 13:56,378.3999939,10577.75,180,11.14099979,0,0,63.19213352,14.66595001,1.911999941,11,78,106,1781,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.2540984,,,,FFFFFF,3,0,0
2107,04/06/2024 13:56,5174.62,0,28.8,34,181,0,764,0,0,0,0,4,3,7,0,377,63.19203688,14.66663321,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:55:55.000Z,522.998,1000,11.52299976,52,146,196,Active,Manual,04/06/2024 13:56,378,10589.5,180,11.14999962,0,0,63.19215171,14.66617716,1.911999941,11,78,106,1781,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.322314,,,,FFFFFF,3,0,0
2107,04/06/2024 13:56,5185.51,0,26.4,31,182,0,764,0,0,0,0,4,3,7,0,377,63.19203688,14.66684821,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:55:55.000Z,522.998,1000,11.52299976,52,146,196,Active,Manual,04/06/2024 13:56,376.7999878,10600.12012,181,11.14999962,77,0,63.19214559,14.66639534,1.911999941,11,78,106,1781,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.3916667,,,,FFFFFF,3,0,0
2107,04/06/2024 13:56,5195.06,0,22.6,31,181,0,764,0,0,0,0,4,3,7,0,377,63.19207527,14.6668861,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:55:55.000Z,522.998,1000,11.52299976,52,146,196,Active,Manual,04/06/2024 13:56,376.6000061,10612.0498,181,11.14999962,77,1781,63.19211768,14.66662425,1.911999941,11,78,106,1781,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.4537815,,,,FFFFFF,3,0,0
2107,04/06/2024 13:56,5209.29,0,23.5,31,184,0,764,0,0,0,0,4,3,7,0,377,63.19219312,14.6668861,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:55:55.000Z,522.998,1000,11.52299976,52,146,196,Active,Manual,04/06/2024 13:56,376.3999939,10621.87012,182,11.52299976,41,1039,63.19212648,14.66681711,1.911999941,11,78,106,1781,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.5169492,,,,FFFFFF,3,0,0
2107,04/06/2024 13:56,5224.67,0,24.3,35,184,0,764,0,0,0,0,5,4,9,0,377,63.19227476,14.6668861,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:55:55.000Z,522.998,1000,11.52299976,52,146,196,Active,Manual,04/06/2024 13:56,376.3999939,10629.36035,181,11.05700016,59,1165,63.19215984,14.66695064,1.911999941,11,78,106,1781,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,188.5726496,,,,FFFFFF,3,0,0
