sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2
2163,12/06/2024 07:33,1338.39,0,30.2,375,0,64,194,220,270,27.1,35.1,38,42,80,0,405,63.18912065,14.66410574,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,403.6000061,8369.959961,180,4.078000069,0,456,63.18988784,14.66767492,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1348.13,0,29.8,375,0,64,195,270,290,46.6,49.7,40,40,80,0,404,63.18918678,14.66397867,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,403.7999878,8374.759766,180,4.124000072,0,456,63.1898518,14.6676165,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1357.07,0,29.6,377,0,62,196,240,220,28.2,30.4,40,36,76,0,403,63.18925652,14.66388973,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,404,8379.959961,181,4.272999763,101,458,63.18981064,14.66757425,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1365.78,0,30.6,375,0,62,197,310,220,45.8,30,40,33,73,0,402,63.18932072,14.66379032,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,404,8384.889648,181,4.320000172,60,887,63.18976999,14.66753678,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1376.77,0,32.8,372,0,66,198,260,250,35.3,30.5,38,31,69,0,402,63.18941686,14.66373936,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,404.3999939,8389.280273,181,4.451000214,40,659,63.18973185,14.66751013,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1383.76,0,32,352,0,57,199,270,230,38.3,23.8,34,31,65,0,402,63.18947101,14.66366854,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,404.6000061,8393.75,181,4.487999916,40,676,63.18969397,14.6674818,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1393.67,0,31.8,352,0,61,200,140,260,23.4,32.6,30,33,63,0,403,63.18955994,14.66365596,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,405.2000122,8397.910156,181,4.487999916,31,541,63.18965776,14.66745498,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1403.23,0,32.5,352,0,57,201,270,290,27.1,32,29,36,65,0,403,63.18964435,14.66361933,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,405.3999939,8402.410156,182,4.460000038,32,544,63.18962121,14.66742807,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1412.61,0,33.4,379,0,63,202,200,230,25.9,35,30,40,70,0,404,63.18972305,14.66361933,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,405.7999878,8406.94043,182,4.422999859,33,551,63.18958576,14.66739823,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1420.84,0,31.4,379,0,65,203,210,250,26.7,40.8,33,43,76,0,404,63.1897943,14.66361933,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,406.2000122,8410.620117,181,4.413000107,34,581,63.18955307,14.66737082,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1428.88,0,28.8,390,0,60,204,270,290,32.9,43.5,37,42,79,0,405,63.18986513,14.66362797,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,406.6000061,8414.740234,181,4.413000107,33,582,63.18952013,14.66733679,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1436.85,0,28.8,394,0,61,205,290,300,47.2,44.7,39,39,78,0,405,63.18993654,14.66364088,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,406.7999878,8418.660156,181,4.291999817,34,610,63.18948526,14.66731165,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1445.94,0,31.1,394,0,63,206,270,280,30.9,32,39,37,76,0,406,63.19001449,14.66369578,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,407,8423,180,4.18900013,34,609,63.18945006,14.66727778,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1456.11,0,32.3,415,0,61,207,280,290,40.3,36.2,39,38,77,0,406,63.19010535,14.66371908,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,407.2000122,8427.400391,182,4.078000069,34,607,63.18941242,14.66724962,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1465.08,0,32.3,453,0,67,208,260,260,34.1,28.3,41,43,84,0,406,63.19018582,14.66372964,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,407.3999939,8432.209961,181,4.078000069,34,604,63.18937227,14.66721375,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1473.65,0,31.4,481,0,67,210,250,290,33.1,49.1,44,48,92,0,401,63.19026117,14.66376652,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,407.3999939,8437.25,182,4.078000069,34,598,63.18932902,14.66717259,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1483.27,0,33.8,481,0,67,210,230,310,41.1,51.4,45,50,95,0,400,63.19034658,14.66379644,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,407.3999939,8442.700195,181,4.160999775,34,591,63.18928728,14.66711358,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:33,1494.46,0,35.2,481,0,66,212,290,300,50.6,37.8,42,47,89,0,399,63.19044549,14.66383768,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:33,407.6000061,8447.320313,182,4.244999886,34,603,63.18924939,14.66706178,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1500.07,0,32.2,418,0,65,212,250,320,29.2,44.7,36,42,78,0,397,63.19049343,14.66387247,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,407.6000061,8452.400391,181,4.367000103,39,686,63.18920807,14.66700956,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1509.55,0,32,363,0,64,214,210,210,20.9,29.2,32,36,68,0,397,63.19055839,14.66399501,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,407.6000061,8457.969727,180,4.375999928,39,680,63.1891675,14.66694418,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1519.79,0,32.8,323,0,61,215,280,300,33.3,28.7,28,31,59,0,396,63.19063174,14.66411831,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,407.6000061,8462.910156,181,4.403999805,36,626,63.1891333,14.66687922,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1529.18,0,33.3,299,0,66,216,170,240,15.2,21.8,26,28,54,0,396,63.19070449,14.66421353,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,407.6000061,8468.160156,181,4.422999859,36,614,63.18910212,14.66680169,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1537.59,0,31.4,272,0,58,217,210,260,23.5,27.7,25,27,52,0,396,63.19077842,14.66424932,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,407.6000061,8473.169922,181,4.460000038,0,106,63.18907429,14.66671946,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1545.96,0,30.8,262,0,59,218,230,230,26.3,22.7,25,26,51,0,396,63.19085151,14.66428922,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,407.6000061,8479.099609,179,4.506999969,0,106,63.18904487,14.66662081,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1553.91,0,31,262,0,56,219,180,220,20.9,30.1,25,25,50,0,396,63.19092125,14.66432408,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,407.6000061,8485.660156,181,4.563000202,23,107,63.18900682,14.66651159,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1562.03,0,30.1,262,0,54,220,180,210,20.9,18.5,25,26,51,0,396,63.19099417,14.66433297,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,407.6000061,8492.599609,181,4.739999771,19,296,63.18897086,14.66641202,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1571.71,0,33.3,295,0,54,220,230,270,26.2,36.8,26,27,53,0,395,63.19108117,14.66433817,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,407.3999939,8498.469727,181,4.880000114,26,395,63.18893214,14.66633658,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1581.85,0,36.1,296,0,58,221,230,270,32.1,36.8,27,28,55,0,394,63.19117161,14.66436348,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,407.3999939,8504.120117,181,4.964000225,38,571,63.18889023,14.66627522,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1589.77,0,34,296,0,59,222,240,240,29.4,27.3,27,28,55,0,394,63.19123867,14.66441696,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,407,8511.160156,180,4.964000225,57,818,63.18882778,14.66621881,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1599.74,0,34.2,296,0,59,223,190,250,19.6,29.2,26,26,52,0,391,63.19132534,14.66446767,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,406.7999878,8518.519531,181,4.964000225,53,744,63.18877439,14.6661469,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1609.37,0,35.1,275,0,56,224,220,240,28.2,26.9,24,23,47,0,391,63.19140874,14.66451938,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,406.7999878,8524.780273,180,4.563000202,40,521,63.18873374,14.66605847,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1620.16,0,39.1,248,0,56,225,170,240,25.7,25.8,20,18,38,0,391,63.19149775,14.66460496,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,406.3999939,8531.299805,179,4.888999939,41,556,63.18870532,14.66594766,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1629.97,0,38.9,207,0,30,226,130,140,15.9,15.6,15,14,29,0,391,63.19157562,14.664697,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,406,8539.25,179,4.888999939,0,0,63.18867993,14.66579402,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1640.67,0,39.4,207,0,30,226,130,140,15.9,15.6,12,15,27,0,391,63.19166103,14.66479498,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,405.3999939,8548.330078,179,5.197000027,0,0,63.18866677,14.6656149,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1651.47,0,40.1,207,0,57,227,170,210,15.9,20.3,12,19,31,0,391,63.19173211,14.66494191,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,404.7999878,8557.019531,179,6.867000103,0,0,63.18866157,14.66543687,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1665.65,0,44.7,221,0,57,228,110,200,12.7,26.8,13,20,33,0,390,63.19181928,14.66514811,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,404.2000122,8566.410156,179,7.986999989,109,2018,63.18867213,14.66525523,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1680.12,0,45.7,227,0,32,229,120,200,13.4,24.6,12,17,29,0,388,63.19190168,14.66537149,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,403.2000122,8574.299805,179,8.118000031,109,1391,63.18868705,14.66511307,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1692.49,0,45.4,227,0,32,229,120,200,13.4,24.6,14,16,30,0,387,63.19197259,14.66556167,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,402,8582.44043,179,8.118000031,109,1379,63.18871521,14.66494896,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1701.2,0,43.1,227,0,60,230,170,110,25.1,7.7,16,18,34,0,387,63.19200947,14.66571473,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,399.7999878,8591.849609,179,7.09100008,0,0,63.18874623,14.664784,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2163,12/06/2024 07:34,1708.17,0,40.1,227,0,54,231,180,200,19.7,25,17,17,34,0,387,63.19201525,14.66585311,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,399.3999939,8600.519531,179,7.09100008,0,0,63.18878604,14.66462642,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2163,12/06/2024 07:34,1719.81,0,42.2,204,0,28,232,110,190,14,22.3,17,12,29,0,387,63.19201542,14.66608529,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,399.2000122,8609.929688,178,8.565999985,0,0,63.18883457,14.66447605,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2163,12/06/2024 07:34,1733.58,0,40.9,150,0,28,232,110,190,14,22.3,16,6,22,0,387,63.19201542,14.66635988,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,398.7999878,8618.780273,177,8.621999741,0,0,63.18888931,14.66434169,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2163,12/06/2024 07:34,1744.47,0,42.1,112,0,25,232,140,0,20.8,0,15,1,16,0,384,63.19201726,14.66657697,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,398.6000061,8627.69043,175,8.892000198,0,0,63.18894781,14.66423415,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2163,12/06/2024 07:34,1757.62,0,41.8,84,0,27,233,130,0,17.1,0,12,0,12,0,384,63.19203319,14.66683673,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,398.6000061,8636.269531,174,8.920000076,0,0,63.189009,14.66413382,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2163,12/06/2024 07:34,1770.44,0,33.1,39,0,0,234,120,0,13.1,0,7,0,7,0,384,63.19208348,14.66705709,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,398.3999939,8644.620117,173,8.892000198,0,0,63.18907471,14.66404329,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2163,12/06/2024 07:34,1782.75,0,32.7,16,0,0,234,120,0,13.1,0,3,0,3,0,384,63.19217241,14.66705709,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,397.6000061,8653.160156,173,8.762000084,0,0,63.18913816,14.66397724,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2163,12/06/2024 07:34,1799.39,0,25,4,0,0,234,0,0,0,0,1,0,1,0,384,63.19230451,14.66705709,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,396.7999878,8661.900391,173,8.659000397,0,0,63.18921209,14.66390801,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2163,12/06/2024 07:34,1805.96,0,24.9,0,0,0,234,0,0,0,0,0,0,0,0,384,63.19230451,14.6669674,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,396.3999939,8670.650391,174,8.659000397,0,0,63.18928694,14.66384389,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2163,12/06/2024 07:34,1813.24,0,24.6,0,0,0,234,0,0,0,0,0,0,0,0,383,63.19230451,14.66684637,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,395.3999939,8679.219727,175,8.743000031,0,0,63.1893607,14.66379158,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2163,12/06/2024 07:34,1829.31,0,28.5,0,0,0,234,0,0,0,0,0,0,0,0,382,63.19227451,14.66663657,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,394.7999878,8688.790039,175,8.743000031,21,216,63.18944561,14.66374774,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2163,12/06/2024 07:34,1839.01,0,30.8,0,0,0,234,0,0,0,0,0,0,0,0,382,63.19227316,14.66644328,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,394.6000061,8697.5,176,8.762000084,25,213,63.1895203,14.66372662,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2163,12/06/2024 07:34,1846.42,0,30.6,0,0,0,234,0,0,0,0,0,0,0,0,382,63.19226746,14.66629601,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:32:10.000Z,174.955,1000,10.86100006,40,179,183,Active,Manual,12/06/2024 07:34,394,8705.639648,175,8.81799984,25,178,63.18959389,14.66370399,5.71600008,27,109,433,2018,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
