time,force_left_n,force_right_n
1725607347.600,0.000,0.000
1725607347.610,0.000,0.000
1725607347.620,0.000,0.000
1725607347.630,0.000,0.000
1725607347.640,0.000,0.000
1725607347.650,0.000,0.000
1725607347.660,0.000,0.000
1725607347.670,0.000,0.000
1725607347.680,0.000,0.000
1725607347.690,0.000,0.000
1725607347.700,0.000,0.000
1725607347.710,0.000,0.000
1725607347.720,0.000,0.000
1725607347.730,0.000,0.000
1725607347.740,0.000,0.000
1725607347.750,0.000,0.000
1725607347.760,0.000,0.000
1725607347.770,0.000,0.000
1725607347.780,0.000,0.000
1725607347.790,0.000,0.000
1725607347.800,0.000,0.000
1725607347.810,0.000,0.000
1725607347.820,0.000,0.000
1725607347.830,0.000,0.000
1725607347.840,0.000,0.000
1725607347.850,0.000,0.000
1725607347.860,0.000,0.000
1725607347.870,0.000,0.000
1725607347.880,0.000,0.000
1725607347.890,0.000,0.000
1725607347.900,0.000,0.000
1725607347.910,0.000,0.000
1725607347.920,0.000,0.000
1725607347.930,0.000,0.000
1725607347.940,0.000,0.000
1725607347.950,0.000,0.000
1725607347.960,0.000,0.000
1725607347.970,0.000,0.000
1725607347.980,0.000,0.000
1725607347.990,0.000,0.000
1725607348.000,0.000,0.000
1725607348.010,0.000,0.000
1725607348.020,0.000,0.000
1725607348.030,0.000,0.000
1725607348.040,0.000,0.000
1725607348.050,0.000,0.000
1725607348.060,0.000,0.000
1725607348.070,0.000,0.000
1725607348.080,0.000,0.000
1725607348.090,0.000,0.000
1725607348.100,0.000,0.000
1725607348.110,0.000,0.000
1725607348.120,0.000,0.000
1725607348.130,0.000,0.000
1725607348.140,0.000,0.000
1725607348.150,0.000,0.000
1725607348.160,0.000,0.000
1725607348.170,0.000,0.000
1725607348.180,0.000,0.000
1725607348.190,0.000,0.000
1725607348.200,0.000,0.000
1725607348.210,0.000,0.000
1725607348.220,0.000,0.000
1725607348.230,0.000,0.000
1725607348.240,0.000,0.000
1725607348.250,0.000,0.000
1725607348.260,0.000,0.000
1725607348.270,0.000,0.000
1725607348.280,0.000,0.000
1725607348.290,0.000,0.000
1725607348.300,0.000,0.000
1725607348.310,0.000,0.000
1725607348.320,0.000,0.000
1725607348.330,0.000,0.000
1725607348.340,0.000,0.000
1725607348.350,0.000,0.000
1725607348.360,0.000,0.000
1725607348.370,0.000,0.000
1725607348.380,0.000,0.000
1725607348.390,0.000,0.000
1725607348.400,0.000,0.000
1725607348.410,0.000,0.000
1725607348.420,0.000,0.000
1725607348.430,0.000,0.000
1725607348.440,0.000,0.000
1725607348.450,0.000,0.000
1725607348.460,0.000,0.000
1725607348.470,0.000,0.000
1725607348.480,0.000,0.000
1725607348.490,0.000,0.000
1725607348.500,0.000,0.000
1725607348.510,0.000,0.000
1725607348.520,0.000,0.000
1725607348.530,0.000,0.000
1725607348.540,0.000,0.000
1725607348.550,0.000,0.000
1725607348.560,0.000,0.000
1725607348.570,0.000,0.000
1725607348.580,0.000,0.000
1725607348.590,0.000,0.000
1725607348.600,0.000,0.000
1725607348.610,0.000,0.000
1725607348.620,0.000,0.000
1725607348.630,0.000,0.000
1725607348.640,0.000,0.000
1725607348.650,0.000,0.000
1725607348.660,0.000,0.000
1725607348.670,0.000,0.000
1725607348.680,0.000,0.000
1725607348.690,0.000,0.000
1725607348.700,0.000,0.000
1725607348.710,0.000,0.000
1725607348.720,0.000,0.000
1725607348.730,0.000,0.000
1725607348.740,0.000,0.000
1725607348.750,0.000,0.000
1725607348.760,0.000,0.000
1725607348.770,0.000,0.000
1725607348.780,0.000,0.000
1725607348.790,0.000,0.000
1725607348.800,0.000,0.000
1725607348.810,0.000,0.000
1725607348.820,0.000,0.000
1725607348.830,0.000,0.000
1725607348.840,0.000,0.000
1725607348.850,0.000,0.000
1725607348.860,0.000,0.000
1725607348.870,0.000,0.000
1725607348.880,0.000,0.000
1725607348.890,0.000,0.000
1725607348.900,0.000,0.000
1725607348.910,0.000,0.000
1725607348.920,0.000,0.000
1725607348.930,0.000,0.000
1725607348.940,0.000,0.000
1725607348.950,0.000,0.000
1725607348.960,0.000,0.000
1725607348.970,0.000,0.000
1725607348.980,0.000,0.000
1725607348.990,0.000,0.000
1725607349.000,0.000,0.000
1725607349.010,0.000,0.000
1725607349.020,0.000,0.000
1725607349.030,0.000,0.000
1725607349.040,0.000,0.000
1725607349.050,0.000,0.000
1725607349.060,0.000,0.000
1725607349.070,0.000,0.000
1725607349.080,0.000,0.000
1725607349.090,0.000,0.000
1725607349.100,0.000,0.000
1725607349.110,0.000,0.000
1725607349.120,0.000,0.000
1725607349.130,0.000,0.000
1725607349.140,0.000,0.000
1725607349.150,0.000,0.000
1725607349.160,0.000,0.000
1725607349.170,0.000,0.000
1725607349.180,0.000,0.000
1725607349.190,0.000,0.000
1725607349.200,0.000,0.000
1725607349.210,0.000,0.000
1725607349.220,0.000,0.000
1725607349.230,0.000,0.000
1725607349.240,0.000,0.000
1725607349.250,0.000,0.000
1725607349.260,0.000,0.000
1725607349.270,0.000,0.000
1725607349.280,0.000,0.000
1725607349.290,0.000,0.000
1725607349.300,0.000,0.000
1725607349.310,0.000,0.000
1725607349.320,0.000,0.000
1725607349.330,0.000,0.000
1725607349.340,0.000,0.000
1725607349.350,0.000,0.000
1725607349.360,0.000,0.000
1725607349.370,0.000,0.000
1725607349.380,0.000,0.000
1725607349.390,0.000,0.000
1725607349.400,0.000,0.000
1725607349.410,0.000,0.000
1725607349.420,0.000,0.000
1725607349.430,0.000,0.000
1725607349.440,0.000,0.000
1725607349.450,0.000,0.000
1725607349.460,0.000,0.000
1725607349.470,0.000,0.000
1725607349.480,0.000,0.000
1725607349.490,0.000,0.000
1725607349.500,0.000,0.000
1725607349.510,0.000,0.000
1725607349.520,0.000,0.000
1725607349.530,0.000,0.000
1725607349.540,0.000,0.000
1725607349.550,0.000,0.000
1725607349.560,0.000,0.000
1725607349.570,0.000,0.000
1725607349.580,0.000,0.000
1725607349.590,0.000,0.000
1725607349.600,0.000,0.000
1725607349.610,0.000,0.000
1725607349.620,0.000,0.000
1725607349.630,0.000,0.000
1725607349.640,0.000,0.000
1725607349.650,0.000,0.000
1725607349.660,0.000,0.000
1725607349.670,0.000,0.000
1725607349.680,0.000,0.000
1725607349.690,0.000,0.000
1725607349.700,0.000,0.000
1725607349.710,0.000,0.000
1725607349.720,0.000,0.000
1725607349.730,0.000,0.000
1725607349.740,0.000,0.000
1725607349.750,0.000,0.000
1725607349.760,0.000,0.000
1725607349.770,0.000,0.000
1725607349.780,0.000,0.000
1725607349.790,0.000,0.000
1725607349.800,0.000,0.000
1725607349.810,0.000,0.000
1725607349.820,0.000,0.000
1725607349.830,0.000,0.000
1725607349.840,0.000,0.000
1725607349.850,0.000,0.000
1725607349.860,0.000,0.000
1725607349.870,0.000,0.000
1725607349.880,0.000,0.000
1725607349.890,0.000,0.000
1725607349.900,0.000,0.000
1725607349.910,0.000,0.000
1725607349.920,0.000,0.000
1725607349.930,0.000,0.000
1725607349.940,0.000,0.000
1725607349.950,0.000,0.000
1725607349.960,0.000,0.000
1725607349.970,0.000,0.000
1725607349.980,0.000,0.000
1725607349.990,0.000,0.000
1725607350.000,0.000,0.000
1725607350.010,0.000,0.000
1725607350.020,0.000,0.000
1725607350.030,0.000,0.000
1725607350.040,0.000,0.000
1725607350.050,0.000,0.000
1725607350.060,0.000,0.000
1725607350.070,0.000,0.000
1725607350.080,0.000,0.000
1725607350.090,0.000,0.000
1725607350.100,0.000,0.000
1725607350.110,0.000,0.000
1725607350.120,0.000,0.000
1725607350.130,0.000,0.000
1725607350.140,0.000,0.000
1725607350.150,0.000,0.000
1725607350.160,0.000,0.000
1725607350.170,0.000,0.000
1725607350.180,0.000,0.000
1725607350.190,0.000,0.000
1725607350.200,0.000,0.000
1725607350.210,0.000,0.000
1725607350.220,0.000,0.000
1725607350.230,0.000,0.000
1725607350.240,0.000,0.000
1725607350.250,0.000,0.000
1725607350.260,0.000,0.000
1725607350.270,0.000,0.000
1725607350.280,0.000,0.000
1725607350.290,0.000,0.000
1725607350.300,0.000,0.000
1725607350.310,0.000,0.000
1725607350.320,0.000,0.000
1725607350.330,0.000,0.000
1725607350.340,0.000,0.000
1725607350.350,0.000,0.000
1725607350.360,0.000,0.000
1725607350.370,0.000,0.000
1725607350.380,0.000,0.000
1725607350.390,0.000,0.000
1725607350.400,0.000,0.000
1725607350.410,0.000,0.000
1725607350.420,0.000,0.000
1725607350.430,0.000,0.000
1725607350.440,0.000,0.000
1725607350.450,0.000,0.000
1725607350.460,0.000,0.000
1725607350.470,0.000,0.000
1725607350.480,0.000,0.000
1725607350.490,0.000,0.000
1725607350.500,0.000,0.000
1725607350.510,0.000,0.000
1725607350.520,0.000,0.000
1725607350.530,0.000,0.000
1725607350.540,0.000,0.000
1725607350.550,0.000,0.000
1725607350.560,0.000,0.000
1725607350.570,0.000,0.000
1725607350.580,0.000,0.000
1725607350.590,0.000,0.000
1725607350.600,0.000,0.000
1725607350.610,0.000,0.000
1725607350.620,0.000,0.000
1725607350.630,0.000,0.000
1725607350.640,0.000,0.000
1725607350.650,0.000,0.000
1725607350.660,0.000,0.000
1725607350.670,0.000,0.000
1725607350.680,0.000,0.000
1725607350.690,0.000,0.000
1725607350.700,0.000,0.000
1725607350.710,0.000,0.000
1725607350.720,0.000,0.000
1725607350.730,0.000,0.000
1725607350.740,0.000,0.000
1725607350.750,0.000,0.000
1725607350.760,0.000,0.000
1725607350.770,0.000,0.000
1725607350.780,0.000,0.000
1725607350.790,0.000,0.000
1725607350.800,0.000,0.000
1725607350.810,0.000,0.000
1725607350.820,0.000,0.000
1725607350.830,0.000,0.000
1725607350.840,0.000,0.000
1725607350.850,0.000,0.000
1725607350.860,0.000,0.000
1725607350.870,0.000,0.000
1725607350.880,0.000,0.000
1725607350.890,0.000,0.000
1725607350.900,0.000,0.000
1725607350.910,0.000,0.000
1725607350.920,0.000,0.000
1725607350.930,0.000,0.000
1725607350.940,0.000,0.000
1725607350.950,0.000,0.000
1725607350.960,0.000,0.000
1725607350.970,0.000,0.000
1725607350.980,0.000,0.000
1725607350.990,0.000,0.000
1725607351.000,0.000,0.000
1725607351.010,0.000,0.000
1725607351.020,0.000,0.000
1725607351.030,0.000,0.000
1725607351.040,0.000,0.000
1725607351.050,0.000,0.000
1725607351.060,0.000,0.000
1725607351.070,0.000,0.000
1725607351.080,0.000,0.000
1725607351.090,0.000,0.000
1725607351.100,0.000,0.000
1725607351.110,0.000,0.000
1725607351.120,0.000,0.000
1725607351.130,0.000,0.000
1725607351.140,0.000,0.000
1725607351.150,0.000,0.000
1725607351.160,0.000,0.000
1725607351.170,0.000,0.000
1725607351.180,0.000,0.000
1725607351.190,0.000,0.000
1725607351.200,0.000,0.000
1725607351.210,0.000,0.000
1725607351.220,0.000,0.000
1725607351.230,0.000,0.000
1725607351.240,0.000,0.000
1725607351.250,0.000,0.000
1725607351.260,0.000,0.000
1725607351.270,0.000,0.000
1725607351.280,0.000,0.000
1725607351.290,0.000,0.000
1725607351.300,0.000,0.000
1725607351.310,0.000,0.000
1725607351.320,0.000,0.000
1725607351.330,0.000,0.000
1725607351.340,0.000,0.000
1725607351.350,0.000,0.000
1725607351.360,0.000,0.000
1725607351.370,0.000,0.000
1725607351.380,0.000,0.000
1725607351.390,0.000,0.000
1725607351.400,0.000,0.000
1725607351.410,0.000,0.000
1725607351.420,0.000,0.000
1725607351.430,0.000,0.000
1725607351.440,0.000,0.000
1725607351.450,0.000,0.000
1725607351.460,0.000,0.000
1725607351.470,0.000,0.000
1725607351.480,0.000,0.000
1725607351.490,0.000,0.000
1725607351.500,0.000,0.000
1725607351.510,0.000,0.000
1725607351.520,0.000,0.000
1725607351.530,0.000,0.000
1725607351.540,0.000,0.000
1725607351.550,0.000,0.000
1725607351.560,0.000,0.000
1725607351.570,0.000,0.000
1725607351.580,0.000,0.000
1725607351.590,0.000,0.000
1725607351.600,0.000,0.000
1725607351.610,0.000,0.000
1725607351.620,0.000,0.000
1725607351.630,0.000,0.000
1725607351.640,0.000,0.000
1725607351.650,0.000,0.000
1725607351.660,0.000,0.000
1725607351.670,0.000,0.000
1725607351.680,0.000,0.000
1725607351.690,0.000,0.000
1725607351.700,0.000,0.000
1725607351.710,0.000,0.000
1725607351.720,0.000,0.000
1725607351.730,0.000,0.000
1725607351.740,0.000,0.000
1725607351.750,0.000,0.000
1725607351.760,0.000,0.000
1725607351.770,0.000,0.000
1725607351.780,0.000,0.000
1725607351.790,0.000,0.000
1725607351.800,0.000,0.000
1725607351.810,0.000,0.000
1725607351.820,0.000,0.000
1725607351.830,0.000,0.000
1725607351.840,0.000,0.000
1725607351.850,0.000,0.000
1725607351.860,0.000,0.000
1725607351.870,0.000,0.000
1725607351.880,0.000,0.000
1725607351.890,0.000,0.000
1725607351.900,0.000,0.000
1725607351.910,0.000,0.000
1725607351.920,0.000,0.000
1725607351.930,0.000,0.000
1725607351.940,0.000,0.000
1725607351.950,0.000,0.000
1725607351.960,0.000,0.000
1725607351.970,0.000,0.000
1725607351.980,0.000,0.000
1725607351.990,0.000,0.000
1725607352.000,0.000,0.000
1725607352.010,0.000,0.000
1725607352.020,0.000,0.000
1725607352.030,0.000,0.000
1725607352.040,0.000,0.000
1725607352.050,0.000,0.000
1725607352.060,0.000,0.000
1725607352.070,0.000,0.000
1725607352.080,0.000,0.000
1725607352.090,0.000,0.000
1725607352.100,0.000,0.000
1725607352.110,0.000,0.000
1725607352.120,0.000,0.000
1725607352.130,0.000,0.000
1725607352.140,0.000,0.000
1725607352.150,0.000,0.000
1725607352.160,0.000,0.000
1725607352.170,0.000,0.000
1725607352.180,0.000,0.000
1725607352.190,0.000,0.000
1725607352.200,0.000,0.000
1725607352.210,0.000,0.000
1725607352.220,0.000,0.000
1725607352.230,0.000,0.000
1725607352.240,0.000,0.000
1725607352.250,0.000,0.000
1725607352.260,0.000,0.000
1725607352.270,0.000,0.000
1725607352.280,0.000,0.000
1725607352.290,0.000,0.000
1725607352.300,0.000,0.000
1725607352.310,0.000,0.000
1725607352.320,0.000,0.000
1725607352.330,0.000,0.000
1725607352.340,0.000,0.000
1725607352.350,0.000,0.000
1725607352.360,0.000,0.000
1725607352.370,0.000,0.000
1725607352.380,0.000,0.000
1725607352.390,0.000,0.000
1725607352.400,0.000,0.000
1725607352.410,0.000,0.000
1725607352.420,0.000,0.000
1725607352.430,0.000,0.000
1725607352.440,0.000,0.000
1725607352.450,0.000,0.000
1725607352.460,0.000,0.000
1725607352.470,0.000,0.000
1725607352.480,0.000,0.000
1725607352.490,0.000,0.000
1725607352.500,0.000,0.000
1725607352.510,0.000,0.000
1725607352.520,0.000,0.000
1725607352.530,0.000,0.000
1725607352.540,0.000,0.000
1725607352.550,0.000,0.000
1725607352.560,0.000,0.000
1725607352.570,0.000,0.000
1725607352.580,0.000,0.000
1725607352.590,0.000,0.000
1725607352.600,0.000,0.000
1725607352.610,0.000,0.000
1725607352.620,0.000,0.000
1725607352.630,0.000,0.000
1725607352.640,0.000,0.000
1725607352.650,0.000,0.000
1725607352.660,0.000,0.000
1725607352.670,0.000,0.000
1725607352.680,0.000,0.000
1725607352.690,0.000,0.000
1725607352.700,0.000,0.000
1725607352.710,0.000,0.000
1725607352.720,0.000,0.000
1725607352.730,0.000,0.000
1725607352.740,0.000,0.000
1725607352.750,0.000,0.000
1725607352.760,0.000,0.000
1725607352.770,0.000,0.000
1725607352.780,0.000,0.000
1725607352.790,0.000,0.000
1725607352.800,0.000,0.000
1725607352.810,0.000,0.000
1725607352.820,0.000,0.000
1725607352.830,0.000,0.000
1725607352.840,0.000,0.000
1725607352.850,0.000,0.000
1725607352.860,0.000,0.000
1725607352.870,0.000,0.000
1725607352.880,0.000,0.000
1725607352.890,0.000,0.000
1725607352.900,0.000,0.000
1725607352.910,0.000,0.000
1725607352.920,0.000,0.000
1725607352.930,0.000,0.000
1725607352.940,0.000,0.000
1725607352.950,0.000,0.000
1725607352.960,0.000,0.000
1725607352.970,0.000,0.000
1725607352.980,0.000,0.000
1725607352.990,0.000,0.000
1725607353.000,0.000,0.000
1725607353.010,0.000,0.000
1725607353.020,0.000,0.000
1725607353.030,0.000,0.000
1725607353.040,0.000,0.000
1725607353.050,0.000,0.000
1725607353.060,0.000,0.000
1725607353.070,0.000,0.000
1725607353.080,0.000,0.000
1725607353.090,0.000,0.000
1725607353.100,0.000,0.000
1725607353.110,0.000,0.000
1725607353.120,0.000,0.000
1725607353.130,0.000,0.000
1725607353.140,0.000,0.000
1725607353.150,0.000,0.000
1725607353.160,0.000,0.000
1725607353.170,0.000,0.000
1725607353.180,0.000,0.000
1725607353.190,0.000,0.000
1725607353.200,0.000,0.000
1725607353.210,0.000,0.000
1725607353.220,0.000,0.000
1725607353.230,0.000,0.000
1725607353.240,0.000,0.000
1725607353.250,0.000,0.000
1725607353.260,0.000,0.000
1725607353.270,0.000,0.000
1725607353.280,0.000,0.000
1725607353.290,0.000,0.000
1725607353.300,0.000,0.000
1725607353.310,0.000,0.000
1725607353.320,0.000,0.000
1725607353.330,0.000,0.000
1725607353.340,0.000,0.000
1725607353.350,0.000,0.000
1725607353.360,0.000,0.000
1725607353.370,0.000,0.000
1725607353.380,0.000,0.000
1725607353.390,0.000,0.000
1725607353.400,0.000,0.000
1725607353.410,0.000,0.000
1725607353.420,0.000,0.000
1725607353.430,0.000,0.000
1725607353.440,0.000,0.000
1725607353.450,0.000,0.000
1725607353.460,0.000,0.000
1725607353.470,0.000,0.000
1725607353.480,0.000,0.000
1725607353.490,0.000,0.000
1725607353.500,0.000,0.000
1725607353.510,0.000,0.000
1725607353.520,0.000,0.000
1725607353.530,0.000,0.000
1725607353.540,0.000,0.000
1725607353.550,0.000,0.000
1725607353.560,0.000,0.000
1725607353.570,0.000,0.000
1725607353.580,0.000,0.000
1725607353.590,0.000,0.000
1725607353.600,0.000,0.000
1725607353.610,0.000,0.000
1725607353.620,0.000,0.000
1725607353.630,0.000,0.000
1725607353.640,0.000,0.000
1725607353.650,0.000,0.000
1725607353.660,0.000,0.000
1725607353.670,0.000,0.000
1725607353.680,0.000,0.000
1725607353.690,0.000,0.000
1725607353.700,0.000,0.000
1725607353.710,0.000,0.000
1725607353.720,0.000,0.000
1725607353.730,0.000,0.000
1725607353.740,0.000,0.000
1725607353.750,0.000,0.000
1725607353.760,0.000,0.000
1725607353.770,0.000,0.000
1725607353.780,0.000,0.000
1725607353.790,0.000,0.000
1725607353.800,0.000,0.000
1725607353.810,0.000,0.000
1725607353.820,0.000,0.000
1725607353.830,0.000,0.000
1725607353.840,0.000,0.000
1725607353.850,0.000,0.000
1725607353.860,0.000,0.000
1725607353.870,0.000,0.000
1725607353.880,0.000,0.000
1725607353.890,0.000,0.000
1725607353.900,0.000,0.000
1725607353.910,0.000,0.000
1725607353.920,0.000,0.000
1725607353.930,0.000,0.000
1725607353.940,0.000,0.000
1725607353.950,0.000,0.000
1725607353.960,0.000,0.000
1725607353.970,0.000,0.000
1725607353.980,0.000,0.000
1725607353.990,0.000,0.000
1725607354.000,0.000,0.000
1725607354.010,0.000,0.000
1725607354.020,0.000,0.000
1725607354.030,0.000,0.000
1725607354.040,0.000,0.000
1725607354.050,0.000,0.000
1725607354.060,0.000,0.000
1725607354.070,0.000,0.000
1725607354.080,0.000,0.000
1725607354.090,0.000,0.000
1725607354.100,0.000,0.000
1725607354.110,0.000,0.000
1725607354.120,0.000,0.000
1725607354.130,0.000,0.000
1725607354.140,0.000,0.000
1725607354.150,0.000,0.000
1725607354.160,0.000,0.000
1725607354.170,0.000,0.000
1725607354.180,0.000,0.000
1725607354.190,0.000,0.000
1725607354.200,0.000,0.000
1725607354.210,0.000,0.000
1725607354.220,0.000,0.000
1725607354.230,0.000,0.000
1725607354.240,0.000,0.000
1725607354.250,0.000,0.000
1725607354.260,0.000,0.000
1725607354.270,0.000,0.000
1725607354.280,0.000,0.000
1725607354.290,0.000,0.000
1725607354.300,0.000,0.000
1725607354.310,0.000,0.000
1725607354.320,0.000,0.000
1725607354.330,0.000,0.000
1725607354.340,0.000,0.000
1725607354.350,0.000,0.000
1725607354.360,0.000,0.000
1725607354.370,0.000,0.000
1725607354.380,0.000,0.000
1725607354.390,0.000,0.000
1725607354.400,0.000,0.000
1725607354.410,0.000,0.000
1725607354.420,0.000,0.000
1725607354.430,0.000,0.000
1725607354.440,0.000,0.000
1725607354.450,0.000,0.000
1725607354.460,0.000,0.000
1725607354.470,0.000,0.000
1725607354.480,0.000,0.000
1725607354.490,0.000,0.000
1725607354.500,0.000,0.000
1725607354.510,0.000,0.000
1725607354.520,0.000,0.000
1725607354.530,0.000,0.000
1725607354.540,0.000,0.000
1725607354.550,0.000,0.000
1725607354.560,0.000,0.000
1725607354.570,0.000,0.000
1725607354.580,0.000,0.000
1725607354.590,0.000,0.000
1725607354.600,0.000,0.000
1725607354.610,0.000,0.000
1725607354.620,0.000,0.000
1725607354.630,0.000,0.000
1725607354.640,0.000,0.000
1725607354.650,0.000,0.000
1725607354.660,0.000,0.000
1725607354.670,0.000,0.000
1725607354.680,0.000,0.000
1725607354.690,0.000,0.000
1725607354.700,0.000,0.000
1725607354.710,0.000,0.000
1725607354.720,0.000,0.000
1725607354.730,0.000,0.000
1725607354.740,0.000,0.000
1725607354.750,0.000,0.000
1725607354.760,0.000,0.000
1725607354.770,0.000,0.000
1725607354.780,0.000,0.000
1725607354.790,0.000,0.000
1725607354.800,0.000,0.000
1725607354.810,0.000,0.000
1725607354.820,0.000,0.000
1725607354.830,0.000,0.000
1725607354.840,0.000,0.000
1725607354.850,0.000,0.000
1725607354.860,0.000,0.000
1725607354.870,0.000,0.000
1725607354.880,0.000,0.000
1725607354.890,0.000,0.000
1725607354.900,0.000,0.000
1725607354.910,0.000,0.000
1725607354.920,0.000,0.000
1725607354.930,0.000,0.000
1725607354.940,0.000,0.000
