sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2
2161,13/06/2024 07:21,335.82,0,27.2,168,0,66,43,110,140,11.3,18.5,15,22,37,0,362,63.19195775,14.6613651,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19183429,14.66129034,363.7999878,7071.040039,171,7.175000191,32,610,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,341.93,0,27.4,168,0,68,44,110,130,13.5,16.3,15,24,39,0,363,63.19200478,14.66142839,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19189564,14.66134591,363.7999878,7078.430176,171,7.436999798,32,668,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,349.75,0,26.2,171,0,65,45,120,150,9.9,31.8,15,24,39,0,363,63.19206781,14.6614972,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.1919549,14.66140148,364,7085.509766,172,7.436999798,32,693,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,356.89,0,25.2,172,0,64,46,150,160,28.4,21.2,15,24,39,0,363,63.19212682,14.66155328,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19201576,14.66144607,364,7092.399902,173,7.566999912,32,721,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,363.95,0,25.2,171,0,65,48,110,130,10.2,23.8,16,25,41,0,363,63.19218616,14.6616034,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19207359,14.66149561,364,7099.560059,173,7.482999802,32,693,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,370.23,0,26.5,172,0,65,48,120,140,14,31.1,18,25,43,0,363,63.19222648,14.66169099,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19212967,14.66155009,364,7106.009766,173,7.482999802,32,647,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,377.68,0,25,172,0,64,50,130,120,18.4,15,19,22,41,0,363,63.19227937,14.66178252,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19218943,14.66161606,364,7113.5,173,7.40899992,32,622,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,384.29,0,25.8,172,0,64,51,150,140,27.8,18,20,20,40,0,363,63.19233125,14.66184665,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19224274,14.66169267,364,7120.5,174,7.315000057,32,607,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,391.95,0,24.6,171,0,67,52,110,120,11,16.7,21,20,41,0,363,63.19237928,14.66195611,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19229596,14.66177548,364,7127.640137,172,7.315000057,32,605,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,401.26,0,28.1,168,0,64,53,140,120,28.2,23.1,18,20,38,0,363,63.19242169,14.66211629,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19234584,14.66187833,364.2000122,7135.390137,173,7.315000057,32,607,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,407.01,0,26.1,168,0,62,54,120,110,15.2,13.7,15,20,35,0,363,63.19245094,14.66221084,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19239529,14.66198159,364.3999939,7142.640137,173,7.334000111,32,613,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,412.8,0,24.3,178,0,66,55,110,140,10.6,18.5,17,22,39,0,363,63.19248162,14.66230413,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19243778,14.66210062,364.3999939,7150.529785,172,7.334000111,32,622,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
