sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = BIA24-15WR,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2
2419,06/09/2024 13:36,268.1,0,21.5,54,0,34,28,150,210,9.7,15.5,7,8,15,0,382,63.19188215,14.66134465,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365,6233.220215,170,5.868999958,34,455,63.19145593,14.66064242,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2419,06/09/2024 13:36,273.14,0,20.3,54,0,26,29,130,140,8.3,9.3,6,7,13,0,382,63.19192096,14.66139645,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365.2000122,6238.330078,171,5.868999958,34,456,63.19148535,14.66071945,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2419,06/09/2024 13:36,278.74,0,20.8,54,0,28,30,130,130,8.3,8.7,6,8,14,0,384,63.19196329,14.66145689,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365.2000122,6244.060059,171,5.868999958,34,461,63.19151854,14.66080452,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2419,06/09/2024 13:36,284.08,0,20.8,59,0,0,30,0,130,0,8.7,8,9,17,0,384,63.19200528,14.66150869,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365.2000122,6249.080078,171,5.868999958,34,464,63.19154905,14.66087963,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2419,06/09/2024 13:36,290.69,0,21.5,79,0,54,30,180,200,12.8,13.5,11,11,22,0,385,63.1920575,14.66157163,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365.3999939,6255.009766,171,5.868999958,33,460,63.19158392,14.66096671,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2419,06/09/2024 13:36,295.98,0,21.5,82,0,53,32,220,170,14.5,10.4,13,12,25,0,386,63.19209932,14.66162201,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365.3999939,6261.430176,171,5.868999958,33,458,63.1916301,14.66104383,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2419,06/09/2024 13:36,302.11,0,21,82,0,45,32,170,200,11,14.5,13,12,25,0,386,63.19214844,14.66167767,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365.3999939,6267.939941,172,5.868999958,33,450,63.19168098,14.66110183,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2419,06/09/2024 13:36,308.22,0,21.4,82,0,45,33,150,200,9.5,14.5,12,11,23,0,385,63.19219572,14.66173961,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365.3999939,6274.580078,172,5.868999958,33,451,63.19173245,14.66116905,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2419,06/09/2024 13:36,313.79,0,21.2,74,0,59,34,180,180,11,11.8,11,10,21,0,385,63.19224073,14.66178806,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365.3999939,6280.97998,172,5.915999889,29,412,63.19178073,14.66122337,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2419,06/09/2024 13:36,319.86,0,21.2,67,0,65,35,110,110,6.8,5.5,10,9,19,0,385,63.19228741,14.66185092,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365.3999939,6287.080078,172,5.934000015,25,364,63.1918275,14.66128808,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2419,06/09/2024 13:36,325.69,0,20.3,57,0,30,36,120,120,7,6.8,9,8,17,0,385,63.19233242,14.66191052,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365.3999939,6292.810059,172,5.934000015,25,364,63.19187486,14.66134323,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
