sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2,,,,,
2417,06/09/2024 07:39,4778.41,0,3.6,42,0,49,778,330,430,19.5,52.2,24,46,70,0,386,63.19158954,14.66800827,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19158375,14.66802411,389.6000061,12144.37988,195,1.958999991,49,324,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4780.24,0,4.5,58,0,48,779,470,440,32.6,56.8,28,49,77,0,386,63.19157478,14.66799226,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19156833,14.66801682,389.7999878,12145.75,198,1.930999994,49,330,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4782.29,0,4.8,59,0,50,780,570,450,39.3,62.5,32,50,82,0,386,63.19155785,14.66797641,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19155123,14.66800776,390,12147.74023,195,1.912999988,49,337,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4784.25,0,4.8,59,0,50,781,490,380,43.9,58.5,35,49,84,0,387,63.19154134,14.6679625,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19153673,14.66799947,390.3999939,12149.91016,196,1.88499999,48,340,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4786.17,0,4.4,59,0,50,782,490,390,43.9,54.5,33,47,80,0,387,63.19152483,14.6679511,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19152265,14.66799435,391,12151.21973,197,1.875,48,340,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4788.16,0,4.4,53,0,48,782,470,400,40.2,52.9,29,44,73,0,388,63.19150739,14.66794205,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19150521,14.66798798,391.2000122,12153.16992,196,1.866000056,48,335,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4790.09,0,4.8,53,0,48,783,380,400,25.5,52.9,25,42,67,0,388,63.19149071,14.66793166,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19148786,14.667977,391.3999939,12154.88965,196,1.866000056,49,336,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4792.01,0,4.9,53,0,48,784,420,420,26.1,51.6,24,40,64,0,388,63.1914747,14.66791741,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19147035,14.6679651,391.6000061,12156.62012,196,1.866000056,49,333,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4794.08,0,5.9,52,0,46,785,430,420,29.8,48.4,24,39,63,0,388,63.1914571,14.66790358,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19145073,14.66795001,391.7999878,12159.11035,194,1.856999993,50,315,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4796.14,0,5.1,52,0,47,786,430,390,29.8,45.3,23,38,61,0,389,63.191439,14.66789553,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19143179,14.66793945,392,12161.38965,195,1.847000003,50,343,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4798.1,0,5.1,50,0,49,786,350,370,25.2,47.3,21,38,59,0,389,63.19142181,14.66788715,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19141083,14.66792554,392.2000122,12163.67969,196,1.847000003,49,343,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4799.95,0,4.9,50,0,49,787,350,370,22.3,47.3,20,38,58,0,389,63.19140589,14.66787608,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19139038,14.66790969,392.3999939,12165.91992,197,1.856999993,49,338,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4801.63,0,3.7,50,0,47,788,350,340,23.2,44.3,21,36,57,0,389,63.19139239,14.66786108,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19136775,14.6678905,392.7999878,12168.5,196,1.856999993,48,328,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4803.8,0,6.3,59,0,53,789,320,360,22.4,44.6,22,34,56,0,389,63.1913794,14.66782873,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19134428,14.66786443,393,12171.55957,196,1.856999993,48,323,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4806.54,0,6.3,59,0,59,790,320,240,22.4,26.6,25,33,58,0,389,63.19136566,14.66778338,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19132358,14.66783551,393.2000122,12174.12012,195,1.866000056,48,322,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4809.06,0,6.3,61,0,63,791,250,260,26.7,31.9,26,33,59,0,390,63.19135459,14.66773963,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19130623,14.66780484,393.6000061,12176.69043,195,1.88499999,49,319,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4811.69,0,5.4,62,0,64,792,250,260,25.8,33.8,26,34,60,0,390,63.19134319,14.66769361,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19129349,14.66775815,393.7999878,12179.57031,196,1.894000053,49,308,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4815.53,0,11.9,117,0,64,793,220,240,20.4,27.2,25,34,59,0,390,63.19133422,14.66761968,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19128561,14.66770249,393.7999878,12182.49023,195,1.912999988,49,319,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4820.22,0,12.1,117,0,62,794,250,270,24.8,36,25,34,59,0,391,63.19132525,14.66752832,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19127982,14.66763577,394,12185.96973,194,1.950000048,49,340,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4824.63,0,11.9,117,0,65,795,220,230,20.5,26.1,26,35,61,0,391,63.1913162,14.66744266,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19127857,14.66756428,394,12189.4502,195,1.996999979,49,358,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,2.0R,2,,,,,
2417,06/09/2024 07:39,4828.48,0,10.7,113,0,68,796,240,270,26.1,36.3,27,36,63,0,391,63.19130522,14.66736982,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19127706,14.66749035,394.2000122,12193.09961,196,2.089999914,48,380,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:39,4831.86,0,8.2,113,0,67,798,210,280,20.1,33.7,29,37,66,0,392,63.19129273,14.66730829,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19127446,14.66741717,394.2000122,12196.7002,197,2.089999914,48,376,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:39,4835.03,0,7,113,0,65,798,250,290,28,33.6,31,38,69,0,396,63.19128175,14.66725004,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19126717,14.66735716,394.3999939,12199.99023,197,2.145999908,38,320,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:39,4839.07,0,11.6,115,0,62,800,270,290,27.7,41.7,32,36,68,0,396,63.19126616,14.66717728,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19125879,14.66729413,394.6000061,12203.7002,196,2.210999966,34,300,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:39,4843.68,0,11.6,115,0,57,800,280,300,33,32.5,32,32,64,0,396,63.19124948,14.66709313,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19125066,14.66724417,394.6000061,12206.00977,195,2.230000019,32,281,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:39,4848.34,0,12.8,115,0,53,802,290,250,33.3,23.7,28,26,54,0,396,63.19123641,14.66700487,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19124051,14.66717921,394.7999878,12209.71973,195,2.257999897,33,296,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:39,4852.45,0,12.8,100,0,54,802,270,250,29.2,23.7,24,23,47,0,395,63.19122953,14.66692432,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.1912328,14.6671192,394.7999878,12212.58008,196,2.313999891,33,368,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:39,4856.47,0,12.4,98,0,64,803,200,200,19.6,20.6,20,23,43,0,395,63.19122626,14.66684444,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.1912261,14.66705516,395,12215.91016,196,2.378999949,33,407,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:39,4861.07,0,14,95,0,58,804,210,200,17,24.9,18,24,42,0,395,63.19122358,14.66675308,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19121981,14.66697989,395.2000122,12219.87012,195,2.388999939,33,441,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:39,4865.65,0,12.4,89,0,65,806,170,190,14.8,24,17,24,41,0,395,63.19122048,14.66666196,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19121579,14.66689565,395.2000122,12223.84961,195,2.500999928,33,441,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:39,4870.58,0,14,89,0,66,806,180,180,15.2,20.3,17,24,41,0,396,63.19121554,14.66656423,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19121277,14.66680094,395.2000122,12228.49023,195,2.602999926,32,439,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:39,4875.65,0,13.4,84,0,63,808,180,200,15.7,24.1,17,23,40,0,396,63.19121352,14.66646323,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19121,14.66670488,395.2000122,12233.15039,194,2.762000084,29,415,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:39,4879.77,0,9.1,69,0,64,808,170,150,15.5,16.2,17,21,38,0,396,63.1912131,14.666381,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19120573,14.6666069,395,12237.99023,195,2.818000078,28,400,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:39,4883.77,0,10.9,69,0,62,810,160,170,13.8,19.9,16,21,37,0,396,63.19121118,14.66630138,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19120162,14.66650237,394.7999878,12243.08984,195,2.874000072,29,397,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:39,4888.41,0,10.9,69,0,63,810,160,170,14.4,18.4,16,22,38,0,396,63.19120724,14.66620934,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19119492,14.66638989,394.7999878,12248.86035,195,2.957999945,30,399,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:39,4893.22,0,12.6,82,0,64,812,170,180,12.2,22.5,16,23,39,0,395,63.1911971,14.66611614,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:39,63.19118863,14.66628377,394.7999878,12254.37012,196,3.181999922,30,413,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:40,4898.31,0,13.1,90,0,65,813,180,190,15.6,23,17,24,41,0,395,63.19118209,14.66602025,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:40,63.19118268,14.66617841,394.7999878,12259.73047,196,3.443000078,30,429,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:40,4903.68,0,14.6,100,0,64,814,160,180,13,21.4,17,24,41,0,395,63.19116164,14.6659231,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:40,63.19117296,14.66607314,394.7999878,12265.24023,195,3.443000078,31,425,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:40,4909.84,0,18.1,116,0,65,815,200,190,17,23,18,24,42,0,395,63.19113633,14.66581397,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:40,63.19115938,14.66597088,394.6000061,12270.63965,193,3.630000114,31,431,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:40,4915.91,0,16.1,117,0,67,816,160,160,13.2,18.7,19,24,43,0,396,63.19110934,14.66570877,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:40,63.19113976,14.6658604,394.7999878,12276.66992,195,3.862999916,31,442,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:40,4922.13,0,17.1,117,0,62,817,210,210,22.8,23.3,20,23,43,0,396,63.19108059,14.66560241,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:40,63.19112174,14.66575504,394.7999878,12282.2002,195,4.563000202,31,490,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:40,4928.57,0,17.1,116,0,61,818,200,220,17.1,23.2,19,22,41,0,396,63.19105092,14.6654921,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:40,63.19109894,14.66565186,394.6000061,12288.26953,195,4.563000202,31,488,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:40,4934.71,0,16.4,104,0,65,819,190,180,15.1,18.4,18,20,38,0,396,63.19102133,14.66538867,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:40,63.1910779,14.66555279,394.6000061,12293.86035,195,4.563000202,31,472,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:40,4948.01,0,16.4,90,0,64,820,170,160,15.4,17.7,16,17,33,0,396,63.1909598,14.66516127,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:40,63.19105234,14.66546738,394.7999878,12298.76953,195,4.563000202,31,470,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:40,4952.71,0,16.2,65,0,52,821,190,170,16.9,18.2,12,12,24,0,394,63.19093441,14.6650865,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:40,63.19102401,14.66537207,394.7999878,12304.32031,196,4.356999874,31,415,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:40,4958.8,0,16.2,65,0,0,822,110,140,6.4,12.3,8,8,16,0,394,63.19090993,14.66497787,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:40,63.19099635,14.66529655,394.7999878,12309.07031,196,4.31099987,31,412,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:40,4964.22,0,16.2,65,0,0,822,110,140,6.4,12.3,8,11,19,0,394,63.19088764,14.66488156,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:40,63.19096265,14.66522112,394.7999878,12313.54004,196,4.31099987,31,415,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:40,4968.62,0,14.7,69,0,28,822,0,200,0,30.2,12,16,28,0,394,63.19086693,14.66480688,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:40,63.19092049,14.66513654,394.7999878,12318.55957,197,4.124000072,31,404,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:40,4974.8,0,17.7,106,0,56,823,220,200,25.7,30.2,17,19,36,0,394,63.19084941,14.66468995,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:40,63.19089476,14.66505851,394.7999878,12323.40039,196,4.124000072,31,398,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:40,4982.09,0,17.7,106,0,43,824,200,200,21.6,24.1,18,18,36,0,394,63.19084941,14.66454855,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:40,63.19086676,14.66496874,394.7999878,12328.51953,197,4.291999817,31,397,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
2417,06/09/2024 07:40,4989,0,22.4,134,0,52,825,180,170,21,15.6,18,18,36,0,393,63.19084941,14.66441117,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:38:28.000Z,179.676,1000,12.30700016,39,190,198,Active,Manual,06/09/2024 07:40,63.1908433,14.66487234,394.7999878,12334.16992,197,4.301000118,30,374,5.565999985,31,51,303,1119,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,3,3,3,,,,,
