sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Variant,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Kolumn1,Unnamed: 40,Unnamed: 41,Unnamed: 42,RowColor,Lap,Gear
2107,2024-06-04 13:48:51,3488.85,0.0,37.6,63.0,182.0,0.0,492.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,0.0,368.0,63.19256594404578,14.662740658968689,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:48:51,366.79998779296875,8884.509765625,182.0,10.935999870300293,21.0,403.0,63.1926463264972,14.6629973128438,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.19537275064266,,,,FFFFFF,2,0.0
2107,2024-06-04 13:48:52,3499.36,0.0,37.3,68.0,182.0,0.0,492.0,130.0,0.0,10.1,0.0,7.0,4.0,11.0,0.0,368.0,63.19253224879503,14.662544606253505,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:48:52,366.3999938964844,8894.259765625,182.0,10.673999786376953,21.0,312.0,63.19264154881239,14.662796817719936,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.24164524421593,,,,FFFFFF,2,0.0
2107,2024-06-04 13:48:53,3509.23,0.0,35.8,71.0,182.0,36.0,492.0,120.0,0.0,9.7,0.0,8.0,5.0,13.0,0.0,368.0,63.19249008782208,14.662373615428804,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:48:53,365.3999938964844,8904.1796875,183.0,10.600000381469727,0.0,0.0,63.192621348425746,14.66260059736669,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.2879177377892,,,,FFFFFF,2,0.0
2107,2024-06-04 13:48:54,3518.79,0.0,33.0,77.0,180.0,33.0,493.0,110.0,0.0,7.0,0.0,8.0,5.0,13.0,0.0,368.0,63.19243937730789,14.662219723686576,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:48:54,363.20001220703125,8914.2900390625,182.0,10.460000038146973,0.0,0.0,63.19259352050722,14.662408903241158,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.33419023136247,,,,FFFFFF,2,0.0
2107,2024-06-04 13:48:55,3527.81,0.0,30.9,77.0,180.0,0.0,494.0,120.0,0.0,7.1,0.0,9.0,6.0,15.0,0.0,368.0,63.19238841533661,14.662079578265548,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:48:55,362.79998779296875,8924.8095703125,181.0,10.394000053405762,0.0,0.0,63.19254398345947,14.662221651524305,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.38046272493574,,,,FFFFFF,2,0.0
2107,2024-06-04 13:48:56,3536.13,0.0,28.0,84.0,179.0,0.0,494.0,120.0,0.0,7.1,0.0,10.0,8.0,18.0,0.0,368.0,63.1923389621079,14.661955190822482,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:48:56,362.79998779296875,8935.23046875,180.0,10.394000053405762,0.0,0.0,63.19248807616532,14.662057030946016,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.426735218509,,,,FFFFFF,2,0.0
2107,2024-06-04 13:48:57,3544.36,0.0,26.6,84.0,178.0,65.0,495.0,130.0,110.0,10.2,10.0,11.0,9.0,20.0,0.0,368.0,63.19228305481374,14.66184907592833,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:48:57,362.79998779296875,8943.9296875,179.0,10.413000106811523,23.0,584.0,63.192443400621414,14.661936080083251,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.47557840616966,,,,FFFFFF,2,0.0
2107,2024-06-04 13:48:58,3551.48,0.0,24.6,84.0,178.0,48.0,496.0,130.0,110.0,10.4,8.4,12.0,9.0,21.0,0.0,368.0,63.192229913547635,14.661769950762393,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:48:58,362.79998779296875,8952.25,177.0,10.413000106811523,22.0,547.0,63.192385314032435,14.661834994331002,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.52956298200513,,,,FFFFFF,2,0.0
2107,2024-06-04 13:48:59,3557.82,0.0,23.4,81.0,180.0,49.0,496.0,160.0,110.0,13.1,8.4,11.0,8.0,19.0,0.0,368.0,63.192181969061494,14.66170147061348,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:48:59,362.79998779296875,8959.9296875,178.0,10.3100004196167,22.0,529.0,63.192327143624425,14.66174446977675,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.58868894601542,,,,FFFFFF,2,4.0
2107,2024-06-04 13:49:00,3564.24,0.0,23.3,81.0,180.0,66.0,498.0,120.0,110.0,6.7,6.7,12.0,8.0,20.0,0.0,368.0,63.1921315100044,14.661640115082264,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:00,364.20001220703125,8967.6103515625,180.0,10.189000129699707,24.0,542.0,63.19226914085448,14.661674564704299,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.6426735218509,,,,FFFFFF,2,4.0
2107,2024-06-04 13:49:01,3570.33,0.0,22.1,81.0,181.0,63.0,498.0,150.0,110.0,11.1,6.7,13.0,9.0,22.0,0.0,368.0,63.19208390079439,14.66158035211265,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:01,365.20001220703125,8975.8896484375,180.0,9.227999687194824,28.0,518.0,63.192206947132945,14.661595188081264,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.69408740359899,,,,FFFFFF,2,4.0
2107,2024-06-04 13:49:02,3576.66,0.0,20.8,83.0,183.0,64.0,500.0,190.0,130.0,17.2,8.3,14.0,10.0,24.0,0.0,367.0,63.19203386083245,14.66152067296207,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:02,365.3999938964844,8984.1103515625,181.0,8.678000450134277,31.0,536.0,63.19213922135532,14.661535592749715,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.74550128534705,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:03,3582.77,0.0,19.7,85.0,183.0,62.0,501.0,150.0,130.0,10.7,9.0,15.0,11.0,26.0,0.0,367.0,63.191986083984375,14.66146065853536,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:03,365.6000061035156,8991.650390625,183.0,8.678000450134277,36.0,636.0,63.19208012893796,14.661471638828516,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.79434447300773,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:04,3588.34,0.0,19.0,85.0,183.0,49.0,502.0,200.0,170.0,16.6,12.9,15.0,12.0,27.0,0.0,367.0,63.19194283336401,14.661405002698302,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:04,365.6000061035156,8998.4404296875,183.0,8.369999885559082,36.0,608.0,63.19202505983412,14.661420173943043,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.83804627249359,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:05,3594.15,0.0,19.5,85.0,184.0,49.0,502.0,200.0,120.0,16.6,7.7,14.0,12.0,26.0,0.0,366.0,63.191896229982376,14.66135261580348,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:05,365.3999938964844,9004.6904296875,183.0,8.005999565124512,34.0,536.0,63.19197175092995,14.661367703229189,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.88174807197944,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:06,3599.7,0.0,20.0,83.0,185.0,47.0,504.0,190.0,150.0,17.1,12.7,14.0,11.0,25.0,0.0,366.0,63.1918516382575,14.661302994936705,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:06,365.3999938964844,9010.6396484375,184.0,7.446000099182129,35.0,493.0,63.19192263297737,14.661326967179775,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.9254498714653,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:07,3604.84,0.0,19.8,82.0,186.0,49.0,504.0,110.0,150.0,6.4,12.7,14.0,11.0,25.0,0.0,366.0,63.1918103992939,14.661256475374104,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:07,365.20001220703125,9015.3896484375,185.0,6.933000087738037,35.0,463.0,63.19187929853797,14.6612807828933,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,188.96658097686375,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:08,3610.09,0.0,19.1,81.0,187.0,64.0,505.0,200.0,170.0,14.6,14.1,14.0,11.0,25.0,0.0,366.0,63.19177008233965,14.66120257973671,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:08,364.79998779296875,9020.5400390625,185.0,6.578000068664551,34.0,441.0,63.1918378919363,14.661235688254237,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.00514138817482,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:09,3615.09,0.0,18.8,80.0,186.0,63.0,506.0,160.0,110.0,10.3,6.0,15.0,11.0,26.0,0.0,366.0,63.191733956336975,14.661143319681289,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:09,364.6000061035156,9025.7197265625,185.0,5.5980000495910645,34.0,365.0,63.19179656915367,14.661193024367094,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.04113110539845,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:10,3620.52,0.0,17.9,78.0,186.0,62.0,507.0,200.0,150.0,18.5,12.5,15.0,11.0,26.0,0.0,367.0,63.19169271737337,14.661085652187468,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:10,364.6000061035156,9030.5400390625,186.0,5.440000057220459,34.0,356.0,63.19175926968455,14.661147845909,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.0745501285347,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:11,3625.88,0.0,17.3,69.0,186.0,46.0,508.0,180.0,140.0,13.5,11.7,14.0,10.0,24.0,0.0,368.0,63.19165030494332,14.66103502549231,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:11,364.6000061035156,9035.259765625,186.0,5.328000068664551,34.0,358.0,63.19172138348222,14.661105936393142,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.10539845758356,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:12,3630.73,0.0,16.9,62.0,186.0,65.0,509.0,170.0,130.0,11.7,7.5,13.0,9.0,22.0,0.0,368.0,63.19161199964583,14.660988925024869,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:12,364.6000061035156,9040.3095703125,186.0,5.057000160217285,34.0,352.0,63.19168693386018,14.661055225878954,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.1362467866324,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:13,3635.29,0.0,16.7,59.0,186.0,46.0,510.0,140.0,160.0,8.2,10.3,12.0,9.0,21.0,0.0,368.0,63.191574113443494,14.66095531359315,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:13,364.79998779296875,9045.009765625,187.0,5.057000160217285,34.0,361.0,63.19164862856269,14.661012897267938,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.16452442159382,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:14,3639.61,0.0,16.7,58.0,187.0,49.0,510.0,180.0,160.0,13.5,10.3,13.0,8.0,21.0,0.0,367.0,63.191536562517285,14.660933101549745,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:14,365.0,9050.3798828125,186.0,5.000999927520752,34.0,355.0,63.19161065854132,14.660958414897323,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.19023136246787,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:15,3644.07,0.0,16.6,52.0,187.0,36.0,512.0,140.0,110.0,8.3,6.8,12.0,7.0,19.0,0.0,366.0,63.191500436514616,14.660896807909012,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:15,365.20001220703125,9055.0595703125,187.0,5.085000038146973,35.0,357.0,63.19157285615802,14.660918936133385,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.2210796915167,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:16,3648.91,0.0,16.4,49.0,187.0,0.0,512.0,160.0,110.0,12.4,6.8,12.0,6.0,18.0,0.0,366.0,63.19146187976003,14.660852467641234,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:16,365.20001220703125,9059.8798828125,188.0,4.927000045776367,34.0,360.0,63.191534634679556,14.66087132692337,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.24935732647816,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:17,3653.3,0.0,16.4,49.0,188.0,0.0,512.0,140.0,0.0,9.9,0.0,12.0,6.0,18.0,0.0,366.0,63.19142634049058,14.6608145814389,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:17,365.20001220703125,9064.669921875,187.0,4.9079999923706055,34.0,373.0,63.19149574264884,14.660836039111018,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.2699228791774,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:18,3657.39,0.0,15.4,46.0,188.0,0.0,512.0,140.0,0.0,9.9,0.0,12.0,6.0,18.0,0.0,366.0,63.19139272905886,14.66078097000718,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:18,365.0,9069.150390625,188.0,4.880000114440918,34.0,384.0,63.19145726971328,14.66079169884324,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.2956298200514,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:19,3661.5,0.0,14.3,45.0,188.0,33.0,513.0,190.0,0.0,14.0,0.0,12.0,7.0,19.0,0.0,365.0,63.19135928526521,14.660746268928053,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:19,365.20001220703125,9073.5595703125,188.0,4.861000061035156,34.0,378.0,63.1914216466248,14.660758087411523,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.31619537275066,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:20,3665.58,0.0,14.0,44.0,189.0,42.0,514.0,140.0,120.0,7.8,6.7,12.0,7.0,19.0,0.0,365.0,63.191325925290585,14.660712238401176,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:20,365.20001220703125,9077.4697265625,188.0,4.823999881744385,33.0,365.0,63.19138837046921,14.660721374675632,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.33676092544988,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:21,3669.66,0.0,14.0,44.0,189.0,27.0,514.0,160.0,120.0,10.9,6.7,11.0,6.0,17.0,0.0,364.0,63.19129281677306,14.66067728586495,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:21,365.20001220703125,9081.8603515625,188.0,4.692999839782715,33.0,350.0,63.1913510710001,14.660689271986485,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.3573264781491,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:22,3673.8,0.0,14.0,44.0,189.0,0.0,514.0,160.0,0.0,10.9,0.0,12.0,6.0,18.0,0.0,364.0,63.19125920534134,14.660641830414534,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:22,365.20001220703125,9085.8798828125,189.0,4.422999858856201,33.0,329.0,63.19131595082581,14.660651553422213,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.37789203084833,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:23,3678.19,0.0,15.1,50.0,189.0,48.0,516.0,170.0,110.0,11.8,5.5,13.0,7.0,20.0,0.0,364.0,63.191223330795765,14.660605285316706,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:23,365.20001220703125,9090.259765625,188.0,4.394999980926514,33.0,323.0,63.19128066301346,14.660618612542748,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.39331619537276,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:24,3682.76,0.0,16.0,56.0,189.0,48.0,516.0,110.0,140.0,6.6,10.0,13.0,8.0,21.0,0.0,363.0,63.19118611514568,14.660567063838243,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:24,365.3999938964844,9094.2998046875,189.0,4.35699987411499,32.0,319.0,63.19124604575336,14.66058248654008,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.41131105398458,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:25,3687.34,0.0,16.1,59.0,188.0,47.0,517.0,190.0,140.0,15.2,10.0,14.0,8.0,22.0,0.0,363.0,63.1911488994956,14.660527501255274,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:25,365.3999938964844,9098.900390625,189.0,4.328999996185303,32.0,327.0,63.1912110093981,14.660538230091333,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.426735218509,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:26,3691.82,0.0,16.1,59.0,189.0,46.0,518.0,160.0,140.0,9.9,9.1,14.0,8.0,22.0,0.0,363.0,63.1911126896739,14.660488609224558,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:26,365.3999938964844,9103.990234375,189.0,4.263999938964844,33.0,334.0,63.191171027719975,14.660495817661285,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.44473007712082,,,,FFFFFF,2,3.0
2107,2024-06-04 13:49:27,3696.08,0.0,15.7,59.0,189.0,48.0,518.0,200.0,140.0,14.7,9.1,14.0,9.0,23.0,0.0,364.0,63.19107849150896,14.660450387746096,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:48:07.000Z,208.959,1000.0,10.935999870300291,46.0,181.0,195.0,Active,Manual,2024-06-04 13:49:27,365.20001220703125,9108.740234375,189.0,4.263999938964844,33.0,342.0,63.1911385897547,14.660452483221889,4.785999774932861,26.0,120.0,290.0,1060.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,189.45758354755785,,,,FFFFFF,2,3.0
